mol_id,smiles,morpholine,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC82163061,[NH3+]C[C@@H]1CC[C@H]1CF,0,0,True,False,False,False,False,False,True
ZINC93013920,CC(C)CCn1cccc1CN1CCC2(C1)OCCO2,0,0,True,False,False,False,False,False,True
ZINC96253492,CO[C@@H]1[C@@H]2CC[C@H]1N(C(=O)c1cnc(C)cn1)C2,0,0,True,False,False,False,False,False,True
ZINC75145951,CCCc1noc(CCCC(=O)NC[C@](C)(O)c2cnn(C)c2)n1,0,0,True,False,False,False,False,False,True
ZINC85435946,COc1ccc(C[N@@H+]2CCOC[C@H](Oc3cccc(C)n3)C2)cn1,0,0,True,False,False,False,False,False,True
ZINC91859549,CC(C)Cc1cc(C(=O)N2CCN(C[C@@H](O)C[NH+](C)C)CC2)n(C)n1,0,0,True,False,False,False,False,False,True
ZINC96084356,O=C(c1ccsc1)N1CCCn2nnc(COCCO)c2C1,0,0,True,False,False,False,False,False,True
ZINC96044205,c1ncc2c(c1COCC[NH+]1CCCC1)CC[N@@H+](C[C@@H]1CCOC1)C2,0,0,True,False,False,False,False,False,True
ZINC79014945,OCc1ccc(C[NH2+][C@@H]2CCCSC2)o1,0,0,True,False,False,False,False,False,True
ZINC15858179,COC(=O)C1=C(N)SS/C1=C\[N+](=O)[O-],0,0,True,False,False,False,False,False,True
ZINC95404024,CCCc1nc(SC[C@]2(O)CC[C@H](C)CC2)n[nH]1,0,0,True,False,False,False,False,False,True
ZINC05275866,C[C@@]12CC[C@H]3[C@H](CC[C@H]4CCCC[C@H]43)[C@@H]1CCC2=O,0,0,True,False,False,False,False,False,True
ZINC92165698,CCC[N@H+]1CC[C@H](N(C)CC(C)(C)S(C)(=O)=O)CC1,0,0,True,False,False,False,False,False,True
ZINC15106254,C#C[C@]1(O)CC[C@H]2CO[C@@H]1O2,0,0,True,False,False,False,False,False,True
ZINC31259448,C[C@H]([NH2+][C@@H](CCC[NH+]=C(N)N)C(=O)[O-])C(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC37382703,Nc1ncnc2ccsc12,0,0,True,False,False,False,False,False,True
ZINC38540116,COC1=NC(S(C)(=O)=O)N=C(OC)C1,0,0,True,False,False,False,False,False,True
ZINC19114197,CCn1cc(NC(=O)c2cn3cccnc3[nH+]2)nn1,0,0,True,False,False,False,False,False,True
ZINC72302288,CCCCn1nnnc1CN1CCc2nn(CCC)c(=O)cc2C1,0,0,True,False,False,False,False,False,True
ZINC95414201,CCc1nc2c(s1)[C@@H](OC(=O)c1cnn(C)c1C(F)F)CCC2,0,0,True,False,False,False,False,False,True
ZINC98096955,CC(C)(C)[C@H]1CC[C@H](OC(=O)c2nc3ncc(Br)cn3n2)CC1,0,0,True,False,False,False,False,False,True
ZINC05032513,COC(=O)C1=C(NC(=O)CCc2ccc(C)o2)S[C@@H]2CCC[C@@H]12,0,0,True,False,False,False,False,False,True
ZINC48623888,O=C(NCCn1ccnc1)c1cc(-c2ccco2)[nH]n1,0,0,True,False,False,False,False,False,True
ZINC67909384,CCCN(C(=O)c1cn(CC)c2nc(C)ccc2c1=O)C1CCCC1,0,0,True,False,False,False,False,False,True
ZINC09367006,C=Cn1ccnc1[C@](O)(c1c(C)noc1N)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC16953334,CSc1nc2c([nH]c(=[NH2+])n2[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(=O)n1C,0,0,True,False,False,False,False,False,True
ZINC40751875,N#CCCN(CCC#N)c1ncnc(Oc2cccnc2)c1N,0,0,True,False,False,False,False,False,True
ZINC77439820,Nc1nc2c(s1)CN(C[C@]1(O)C[NH2+]CCOC1)CC2,0,0,True,False,False,False,False,False,True
ZINC84487584,COc1nc(N[C@@H]2[C@H]3CCO[C@@H]3C2(C)C)nc(N2CCCCCC2)n1,0,0,True,False,False,False,False,False,True
ZINC34674352,CN(CCC#N)C(=O)C[NH+]1CCSCC1,0,0,True,False,False,False,False,False,True
ZINC97159645,Cc1[nH]ncc1C[NH2+]CC(=O)NC(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC71773026,CC[C@@]1(C)NC(=O)[C@@H](C(Cl)(Cl)Cl)O1,0,0,True,False,False,False,False,False,True
ZINC04234802,Nc1nnc([C@H]2CCC[NH2+]2)s1,0,0,True,False,False,False,False,False,True
ZINC79030902,C=C[C@H](N)c1cnc2[nH]ccc2c1,0,0,True,False,False,False,False,False,True
ZINC78061548,C[N+](C)(C)CCOCl,0,0,True,False,False,False,False,False,True
ZINC03526163,Cc1cc(C(=O)COC(=O)c2nccnc2N)c(C)n1CC(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC34291575,NC(/N=C\[O-])=N\C(=O)N[C@@H]1C[C@H](O)[C@@H](CO)O1,0,0,True,False,False,False,False,False,True
ZINC39210362,CC1=NC(=O)[C@H](C#N)C(C)=C1Cl,0,0,True,False,False,False,False,False,True
ZINC35457005,C=C[C@@](C)(O)CC/C=C(\C)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0,True,False,False,False,False,False,True
ZINC02163696,O=C(CCl)N[C@H](CO)C(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC89968620,CC[C@@H](C(N)=O)[N@H+]1CC[C@](O)(C(F)(F)F)CC1,0,0,True,False,False,False,False,False,True
ZINC92021271,Cc1cc(C(F)(F)F)nc(CCNc2nc(N)ncc2C)n1,0,0,True,False,False,False,False,False,True
ZINC93558595,CSCC[C@H](C)N(C)Cc1ncccc1C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC01845374,CCCC(CCC)(CCC)[NH2+]C(C)C,0,0,True,False,False,False,False,False,True
ZINC16159132,NC(=O)[C@@](F)(Cl)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC19260047,C[C@@H]([NH3+])CCN(C)C,0,0,True,False,False,False,False,False,True
ZINC03958027,Cn1c(=O)c2c(N)c([N+](=O)[O-])c(=O)n(C)c2n(C)c1=O,0,0,True,False,False,False,False,False,True
ZINC39114170,CC(C)c1cnc(C(C)C)c(N)n1,0,0,True,False,False,False,False,False,True
ZINC48962515,Cn1c(NCCCS(N)(=O)=O)c(C#N)c(=O)n(C)c1=O,0,0,True,False,False,False,False,False,True
ZINC49425424,CSCC(=O)Nc1c2c(nn1C)CCC2,0,0,True,False,False,False,False,False,True
ZINC69660199,Cc1cc(C)n([C@@H](C)CC(=O)N2CCC(Nc3ccc[nH+]n3)CC2)n1,0,0,True,False,False,False,False,False,True
ZINC71763855,CC(C)[C@H]1CN(Cc2cncn2C(C)C)CCC[N@@H+]1CC1CC1,0,0,True,False,False,False,False,False,True
ZINC12751104,CC(C)c1n[nH]c(S[C@@H](C)C(=O)N(C)[C@@H]2CCS(=O)(=O)C2)n1,0,0,True,False,False,False,False,False,True
ZINC42134304,C=C(C)CN(CC)C(=O)[C@H](C)[N@H+]1CC[C@H](NS(=O)(=O)CCC)CC1,0,0,True,False,False,False,False,False,True
ZINC96162802,CC[C@H](O)Cn1nc(C(C)C)nc1Cc1c(C)[nH+]c2ccccn12,0,0,True,False,False,False,False,False,True
ZINC03125913,CCOC(=O)c1cncc(C#CCOC(=O)c2ccc(Cl)cn2)c1,0,0,True,False,False,False,False,False,True
ZINC65403949,CCCCc1[nH]c(Cl)c(CN2CC[C@H](O)C[C@@H]2C(=O)OC)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC89220996,N#CC[C@@H](N)c1ccc2[nH]ccc2n1,0,0,True,False,False,False,False,False,True
ZINC40398655,CN(C)n1ccc2nc3ccn(C4CCCC4)c(=O)c3cc2c1=O,0,0,True,False,False,False,False,False,True
ZINC97578926,CN(CCO)c1ccc(/C=C/C2CCCCC2)nn1,0,0,True,False,False,False,False,False,True
ZINC00447369,CC(C)(C)[C@@]1(C)O[C@@](O)(C(Cl)Cl)CC1=O,0,0,True,False,False,False,False,False,True
ZINC39080369,O=C/C(=N/O)n1ccccc1=O,0,0,True,False,False,False,False,False,True
ZINC64874164,CCCC(=O)N[C@@H]1[C@@H]2C=C[C@@H](C2)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC71902330,C#CC[N@H+](CCO)CCOCC(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC39345478,C[NH+]1CCN(NC(=O)[C@@]23CC[C@@](C)(C(=O)O2)C3(C)C)CC1,0,0,True,False,False,False,False,False,True
ZINC97236011,CCC[C@@H]1C[C@H](C(=O)N[C@]2(C#N)CCSC2)CCO1,0,0,True,False,False,False,False,False,True
ZINC13837528,CCSc1nc(=O)c2c([nH]1)N=C(C)/C(=C(/[O-])OC)[C@@H]2c1cccnc1,0,0,True,False,False,False,False,False,True
ZINC32590215,C[C@@H](CCCC(C)(C)O)CC[N@H+]1CC[C@H]([N@H+](C)CCO)CC1,0,0,True,False,False,False,False,False,True
ZINC87314323,CSCCCNC(=O)[C@H](CC(C)C)N1CCCCC1=O,0,0,True,False,False,False,False,False,True
ZINC08100876,O=C1OC(=O)C(Cl)=C1Cl,0,0,True,False,False,False,False,False,True
ZINC76265369,CN(CC#N)Cn1c2c(sc1=O)C[C@H](C(C)(C)C)CC2,0,0,True,False,False,False,False,False,True
ZINC77195866,CCSc1nnc(SCC(=O)N(C2CC2)[C@H](C)C2CC2)s1,0,0,True,False,False,False,False,False,True
ZINC95974486,CC(C)n1ccc(CCNC(=O)N(C)C[C@@H]2CCC[C@@H]2O)n1,0,0,True,False,False,False,False,False,True
ZINC72231580,CC#C[C@H]1CCCC[N@@H+]1C,0,0,True,False,False,False,False,False,True
ZINC89747551,C#CCn1cc(CN(C)C(=O)NC[C@@H](C)CC(=O)OCC)cn1,0,0,True,False,False,False,False,False,True
ZINC12603623,CC1CCN(C(=O)C[C@@H]2O[C@H](CNS(C)(=O)=O)[C@@H](O)[C@H]2O)CC1,0,0,True,False,False,False,False,False,True
ZINC39049518,COC(C)(C)C#C[C@@H]1CO1,0,0,True,False,False,False,False,False,True
ZINC08400954,NC1=Nn2c(nnc2-c2cccs2)SC1,0,0,True,False,False,False,False,False,True
ZINC39083056,COC(=O)[C@@]1(N)CC12CC2,0,0,True,False,False,False,False,False,True
ZINC20598208,CCn1c(-c2nonc2N)nn([C@H]2CC(=O)[C@H]3OC[C@@H]2O3)c1=S,0,0,True,False,False,False,False,False,True
ZINC04073337,C=C1CC[C@@H]2[C@@](C)(CC[C@@H](O)[C@@]2(C)CO)[C@H]1/C=C/C1=CCOC1=O,0,0,True,False,False,False,False,False,True
ZINC91441429,COc1nccnc1N1CCC2(CCC(=O)N([C@H](C)C(=O)[O-])C2)CC1,0,0,True,False,False,False,False,False,True
ZINC22923469,C[NH+]1CCN(C(=O)CC[C@H]2CNC(=O)[C@H]3NCC[C@H]3[N@@H+]2C)CC1,0,0,True,False,False,False,False,False,True
ZINC75140623,NC(=O)CCn1ccc(NC(=O)c2cc(-c3cccs3)on2)n1,0,0,True,False,False,False,False,False,True
ZINC45823867,CC(C)[C@H]1CC[C@H](C)c2c1[nH]c(=O)c(C#N)c2C#N,0,0,True,False,False,False,False,False,True
ZINC68591082,CCC[C@@H](C)C[C@@H](C[NH3+])[C@@H]1CCCC[NH2+]1,0,0,True,False,False,False,False,False,True
ZINC01744331,C[C@@]1(CO)[C@H]2CC[C@H](CC2)[C@@H]1CO,0,0,True,False,False,False,False,False,True
ZINC19323239,CC[C@]12CN3C[C@](CC)(C[N@@H+](C1)[C@H]3[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO)C2=O,0,0,True,False,False,False,False,False,True
ZINC90651496,Cc1ccc(C[N@@H+]2CCc3cc(Br)sc3C2)nc1,0,0,True,False,False,False,False,False,True
ZINC05621458,N#CCCOC1(C#CCl)CCCCC1,0,0,True,False,False,False,False,False,True
ZINC72231310,C#CCCN1C=CC=CC1,0,0,True,False,False,False,False,False,True
ZINC89914010,CC#CCN(CCS(C)(=O)=O)C(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC19686338,NC(=O)C1CCN(C2CC[NH2+]CC2)CC1,0,0,True,False,False,False,False,False,True
ZINC34963678,CCC(CC)[NH2+][C@H](C)CC(C)(C)OC,0,0,True,False,False,False,False,False,True
ZINC39099544,CCO[C@H]1O[C@H]([C@H](O)CO)[C@H](O)[C@H]1N,0,0,True,False,False,False,False,False,True
ZINC01642761,CCCO[C@H](C)OCCC#CC[C@@H](C)OC(=O)CC(Cl)(Cl)Cl,0,0,True,False,False,False,False,False,True
ZINC95727696,Cc1ccc([C@@H](O)c2cccn2C)s1,0,0,True,False,False,False,False,False,True
ZINC00374927,CC1(C)C[C@]2(CCS1)OC(=O)C[C@@H]2C#N,0,0,True,False,False,False,False,False,True
ZINC77427259,N#Cc1ccc(C(=O)N2CCC[C@@H](c3ncc[nH]3)C2)cn1,0,0,True,False,False,False,False,False,True
ZINC95965019,CC(C)CC1(C(=O)N2CC[C@@]3(CCOC3)C2)CCC1,0,0,True,False,False,False,False,False,True
ZINC89919718,CC1(C2CCN(C(=O)[C@@H]3C[C@H]4CC[C@@H]3C4)CC2)OCCO1,0,0,True,False,False,False,False,False,True
ZINC76299133,CCCC[C@H](COC)NS(=O)(=O)c1ccc(Cl)nc1,0,0,True,False,False,False,False,False,True
ZINC84881362,C[C@@H]1C[C@@H](C)CN(C(=O)CN2CCN(CC3(CO)COC3)CC2)C1,0,0,True,False,False,False,False,False,True
ZINC12243725,CC1(C)[C@@H]2C[C@H]1CC[C@@]21CO1,0,0,True,False,False,False,False,False,True
ZINC49321090,Cn1cnc([N+](=O)[O-])c1N1CCC[N@@H+](CC(N)=O)CC1,0,0,True,False,False,False,False,False,True
ZINC49501171,COC(=O)N(C)CC(=O)[C@@H](C#N)c1nc(N)nc(N)n1,0,0,True,False,False,False,False,False,True
ZINC38807061,C1=C2C(Cc3ccccn3)=NO[C@@H]2NCCC1,0,0,True,False,False,False,False,False,True
ZINC12369722,C#CCOC(=O)NC(=O)c1c(C)noc1-c1snnc1C,0,0,True,False,False,False,False,False,True
ZINC71815595,CCNC(=O)C[N@H+](CC)CC(=O)N1CCc2sccc2[C@@H]1CC,0,0,True,False,False,False,False,False,True
ZINC31851856,CCn1c(SCCn2nc3ccccn3c2=O)nc2ccsc2c1=O,0,0,True,False,False,False,False,False,True
ZINC40685389,Cc1cccc(Nc2[nH+]cnc(N3CCN(CCO)CC3)c2N)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC77103840,O=S(=O)(c1ccc(Br)s1)N1CCC(c2ccsc2)CC1,0,0,True,False,False,False,False,False,True
ZINC90614360,C#C[C@]1(CO)O[C@@H](n2cnc3c(N)nc(F)nc32)C[C@H]1O,0,0,True,False,False,False,False,False,True
ZINC96295881,CC[C@H]1OC(=O)[C@@H](C)C[C@@H](C)C(=O)/C(C)=C/[C@@H](C)C(=O)/C=C/[C@]1(C)O,0,0,True,False,False,False,False,False,True
ZINC95382217,CC[NH+]1CCN(C[C@@H]2CN(Cc3[nH]cc[nH+]3)C[C@@H]2CO)CC1,0,0,True,False,False,False,False,False,True
ZINC22992309,CCCCn1c(N)c(N(CCOC)Cc2nnsc2Cl)c(=O)[nH]c1=O,0,0,True,False,False,False,False,False,True
ZINC92222967,CCN(CC)c1ncc(CN2CCC(OCC(C)C)CC2)s1,0,0,True,False,False,False,False,False,True
ZINC67973552,COC(=O)c1ncccc1OCc1nc(-c2sccc2C)oc1C,0,0,True,False,False,False,False,False,True
ZINC24657537,C[N@@H+](CN1C(=O)CC2(CCCC2)C1=O)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,0,0,True,False,False,False,False,False,True
ZINC95979588,C[C@H](CC(=O)c1cccs1)NC(=O)c1ccc([N+](=O)[O-])o1,0,0,True,False,False,False,False,False,True
ZINC21531651,c1cc(CNCC[NH+]2CCCC2)n(-c2nnc(N3CCCC3)s2)c1,0,0,True,False,False,False,False,False,True
ZINC32753039,C[C@H]1c2cccn2CCN1C(=O)C[C@H]1C=CCC1,0,0,True,False,False,False,False,False,True
ZINC44116801,Nc1cccc(C2CCCCC2)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC95924434,CO[C@@H]1OC(=O)C=C1N,0,0,True,False,False,False,False,False,True
ZINC03832825,Cc1n[nH]c(-n2cc[nH+]c2)c1[N+](=O)[O-],0,0,True,False,False,False,False,False,True
ZINC39079287,CCN1CC[NH2+]C[C@@H]1CO,0,0,True,False,False,False,False,False,True
ZINC96084750,CC(C)N(C)Cc1nnc2n1CCCN(c1ncccn1)C2,0,0,True,False,False,False,False,False,True
ZINC19874413,CC1(C)Cn2c([nH+]c(=O)c3c2NCN(C2CCCCC2)C3)S1,0,0,True,False,False,False,False,False,True
ZINC85809039,O=C([O-])C[C@@H]1CC(=O)OC1=O,0,0,True,False,False,False,False,False,True
ZINC91252257,NNc1nccnc1C(F)(F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC74638348,COCc1nc(C(=O)N[C@@H](CC(C)C)C(=O)OC(C)C)cs1,0,0,True,False,False,False,False,False,True
ZINC76499622,CO[C@H]1C[C@H]1N,0,0,True,False,False,False,False,False,True
ZINC74343320,Cc1cc(C)n(CC2(C[NH2+]C[C@@H]3CCC[N@@H+]4CCCC[C@@H]34)CC2)n1,0,0,True,False,False,False,False,False,True
ZINC39088265,O[C@H]1[C@@H](O)[C@H]2C=C[C@]1(F)O2,0,0,True,False,False,False,False,False,True
ZINC97406029,CCO[C@H]1C[C@H]1C(=O)N1CCC[C@@H]1C(=O)NC1CC1,0,0,True,False,False,False,False,False,True
ZINC20297215,O=C(NCC[C@@H]1CC[C@H](C(F)(F)F)C[NH2+]1)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC34217336,OC[C@@H]1[C@@H](O)[C@H](O)C[N@H+]1CC(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC02547219,[NH2+]=C(CCCCC(=[NH2+])NO)NO,0,0,True,False,False,False,False,False,True
ZINC19344470,O=c1ccc(-c2cccs2)nn1C1CN(S(=O)(=O)C2CCCCC2)C1,0,0,True,False,False,False,False,False,True
ZINC38339087,NC1=[NH+][C@@H](O)c2ncn(COC(CO)CO)c2N1,0,0,True,False,False,False,False,False,True
ZINC39122293,CCN1CCC(=O)NC1=[NH2+],0,0,True,False,False,False,False,False,True
ZINC95374485,O[C@]12CC[NH2+]C[C@H]1CN(c1ncccc1F)CC2,0,0,True,False,False,False,False,False,True
ZINC05839638,N#Cc1nc([C@@H]2CCC(=O)O2)oc1N,0,0,True,False,False,False,False,False,True
ZINC83428436,CCCCc1nc(N)c(Cl)c(C)c1C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC00584582,CCOC(=O)[C@@H](CC)/C(C)=N\n1c(C)cc(C)c(C#N)c1=O,0,0,True,False,False,False,False,False,True
ZINC20205704,C#CCN(CC=C)Cc1c(C(=O)N2CCCC2)nc2sccn12,0,0,True,False,False,False,False,False,True
ZINC27099055,C#Cc1cc(C)oc(=O)c1,0,0,True,False,False,False,False,False,True
ZINC59305419,C#CC1=C(C#C)C(C#C)=C1C#C,0,0,True,False,False,False,False,False,True
ZINC19904703,COC[C@H](C)[NH2+][C@@H](C)c1ccc(C)o1,0,0,True,False,False,False,False,False,True
ZINC05370149,C#CC[C@@]1(C)C(=O)O[C@H](C)c2nc([C@@H](C)O)nn21,0,0,True,False,False,False,False,False,True
ZINC39094451,C#C[C@]1(OC(N)=O)CCC[C@H](O)C1,0,0,True,False,False,False,False,False,True
ZINC71751302,Cc1n[nH]c(C)c1-c1cc(C2CC[NH2+]CC2)c(C#N)c(N)n1,0,0,True,False,False,False,False,False,True
ZINC96207530,c1ccc(NCC[C@@]23CCO[C@@H]2CC[N@H+](Cc2cccnc2)C3)[nH+]c1,0,0,True,False,False,False,False,False,True
ZINC00120765,CCC[N@H+]1CC[C@@]2(CC1)C(C#N)=C(S)NC(=O)[C@H]2C#N,0,0,True,False,False,False,False,False,True
ZINC07018804,C#CCNC(=O)Cn1c(=O)c(C#N)c2n(c1=O)CCC2,0,0,True,False,False,False,False,False,True
ZINC13306551,C[C@@H](CSSC[C@@H](C)[N+](C)(C)C)[N+](C)(C)C,0,0,True,False,False,False,False,False,True
ZINC33940530,COC[C@H](/C(C)=C/C(=N\O)C(N)=O)[N+](=O)[O-],0,0,True,False,False,False,False,False,True
ZINC36447927,c1cc2c(s1)CCCCN2,0,0,True,False,False,False,False,False,True
ZINC39066339,N#CC1=CO[C@H](C(=O)[O-])CC1,0,0,True,False,False,False,False,False,True
ZINC39132170,C[C@@]12O[C@@H]1CCS2(=O)=O,0,0,True,False,False,False,False,False,True
ZINC71760128,Nc1nc(Cn2ccnc2-c2cc(C[NH+]3CCCC3)cs2)cs1,0,0,True,False,False,False,False,False,True
ZINC75414106,Cc1noc(-c2cc[nH+]c(N3CC[C@@H]4CC[C@H](C3)[NH2+]4)c2)n1,0,0,True,False,False,False,False,False,True
ZINC76218576,CC(C)CCS(=O)(=O)[C@@H](C)c1nc(C(C)C)no1,0,0,True,False,False,False,False,False,True
ZINC78724884,C[NH+](C)C[C@H](N)CO,0,0,True,False,False,False,False,False,True
ZINC90112848,CCC1(CC)[C@H](OC)C[C@H]1N(C)c1nc[nH+]c2nc(N)ccc12,0,0,True,False,False,False,False,False,True
ZINC35359121,COCCS(N)(=O)=O,0,0,True,False,False,False,False,False,True
ZINC39077980,[NH3+]CN1CCOC1=S,0,0,True,False,False,False,False,False,True
ZINC63855934,Cc1nn(C)c(C)c1CN(C)[C@@H]1N=C(N)[NH+]=C2N=CN=C21,0,0,True,False,False,False,False,False,True
ZINC96125427,CNC(=O)N1CC[C@H](c2[nH+]c3cc[nH+]cc3n2CCOC)C1,0,0,True,False,False,False,False,False,True
ZINC67758597,CNC(=O)[C@@H]1C[C@H]([NH3+])CN1C(=O)c1c[nH]nc1C1CCCCC1,0,0,True,False,False,False,False,False,True
ZINC15072751,C=CCSc1nnc([C@H]2CCCN(Cc3ccc(COC)o3)C2)n1C,0,0,True,False,False,False,False,False,True
ZINC89278342,Cc1ccncc1NC(=O)N[C@H](c1ncccc1C)C(C)C,0,0,True,False,False,False,False,False,True
ZINC44967758,CC(C)C[C@@H](CNC(=O)N[C@@H](C)c1nncn1C)N1CCOCC1,1,0,True,True,False,True,False,False,True
ZINC01701348,C1[NH2+]C[C@H]2C[NH2+]C[C@@H]1O2,2,0,True,True,False,True,False,False,True
ZINC54317297,FC(F)(F)COCCC[N@@H+]1CCO[C@@H]2CCCC[C@@H]21,1,0,True,True,False,True,False,False,True
ZINC23762696,C[C@@H]1CN(Cc2nc(N)c3c4c(sc3n2)CCCCC4)C[C@@H](C)O1,1,0,True,True,False,True,False,False,True
ZINC39049423,C=CC#C[NH+]1CCOCC1,1,0,True,True,False,True,False,False,True
ZINC96049010,Fc1cnc(N2CCO[C@]3(CC[N@@H+](Cc4ccncc4)CC3)C2)nc1,1,0,True,True,False,True,False,False,True
ZINC92014429,CC(C)(C)C1CCN(S(=O)(=O)N2CCO[C@H](c3ccsc3)C2)CC1,1,0,True,True,False,True,False,False,True
ZINC67172977,COC[C@H]1COCCN1,1,0,True,True,False,True,False,False,True
ZINC90064819,C=CC/[NH+]=C(/N)NC[C@H]1CN2CCCC[C@@H]2CO1,1,0,True,True,False,True,False,False,True
ZINC97413785,CCCCN(CCO)C(=O)NCC(C)(C)[NH+]1C[C@H](C)O[C@@H](C)C1,1,0,True,True,False,True,False,False,True
ZINC39189858,O/N=C1\CCCCC1=[N+]1CCOCC1,1,0,True,True,False,True,False,False,True
ZINC74942679,CC(C)[C@@H]1CNC[C@@H](C(F)(F)F)O1,1,0,True,True,False,True,False,False,True
ZINC91216451,Cc1oc(C)c(C(=O)N2C[C@@H](C)OCC2(C)C)c1Br,1,0,True,True,False,True,False,False,True
ZINC89601003,Cc1cc(CC(=O)N(C[C@@H]2C[N@H+](C)CCO2)c2nccs2)no1,1,0,True,True,False,True,False,False,True
ZINC00052657,CCC[N+]1(CC#CC2(O)CCCCC2)CCOCC1,1,0,True,True,False,True,False,False,True
ZINC91665389,NC(=O)CN1CC2(CCC1=O)CCN(C(=O)[C@H]1C[NH2+]CCO1)CC2,1,0,True,True,False,True,False,False,True
ZINC69859554,C#CCN1CCC[C@H](CN2CCOCC2)C1,1,0,True,True,False,True,False,False,True
ZINC98172265,Clc1nc2ccccn2c1C[NH2+]C[C@@]1(N2CCOCC2)CCSC1,1,0,True,True,False,True,False,False,True
ZINC40701312,Cc1cc[nH+]c(Nc2ncnc(NCCC[NH+]3CCOCC3)c2N)c1,1,0,True,True,False,True,False,False,True
ZINC16608677,CC(C)[C@H]1CC[C@@H](C)C[C@@H]1OC[C@@H](O)CN1[C@@H](C)COC[C@@H]1C,1,0,True,True,False,True,False,False,True
ZINC78210684,C[C@@H]1[NH2+]CCOC1(C)C,1,0,True,True,False,True,False,False,True
ZINC19228666,C[C@H]1[C@H](N2CCOCC2)[N+]([O-])=C2CCc3c(no[n+]3[O-])[C@]21O,1,0,True,True,False,True,False,False,True
ZINC58332745,COc1c(C[NH2+]Cc2ccc(N3CCO[C@H](C)C3)[nH+]c2)c(C)nn1C,1,0,True,True,False,True,False,False,True
ZINC40463419,C[C@H]1C[N@@H+]([C@@H](C)c2nnc(-c3cccs3)o2)C[C@@H](C)O1,1,0,True,True,False,True,False,False,True
ZINC39136720,O=C1CN[C@@H]2CCCC[C@@H]2O1,1,0,True,True,False,True,False,False,True
ZINC77369861,C[C@H]1COC[C@@H](C)[N@@H+]1CCn1cc(Br)cn1,1,0,True,True,False,True,False,False,True
ZINC89894744,C[N@H+]1CC[C@H](N2CCC(NC(=O)N3CCOC[C@@H]3C3CC3)CC2)CC1,1,0,True,True,False,True,False,False,True
ZINC96252781,CNC(=O)[C@H]1C[C@H]2CN(CCOC)C[C@@H]1O2,1,0,True,True,False,True,False,False,True
ZINC93509895,C1=CC[C@@H](C[N@H+]2CCOCC23CCC3)CC1,1,0,True,True,False,True,False,False,True
ZINC05298688,CCCOC[C@@H]1C[C@H](CC#CC[NH+]2CCOCC2)C(=O)O1,1,0,True,True,False,True,False,False,True
ZINC13763676,CCN1CCc2c(C#N)c(NCC[NH3+])nc(N3CCOCC3)c2C1,1,0,True,True,False,True,False,False,True
ZINC72322045,CC(C)(C)CN1CCOC[C@H]1c1[nH]cc(-c2cccnc2)[nH+]1,1,0,True,True,False,True,False,False,True
ZINC58172248,C[C@H]1CN(Cc2cn3ccccc3c2C#N)[C@H](C)CO1,1,0,True,True,False,True,False,False,True
ZINC96201505,Cc1ccc(CN2CCC3(CC2)OCC(=O)N(C)[C@@H]3C)s1,1,0,True,True,False,True,False,False,True
ZINC90201765,O=S(=O)(NC[C@H]1C[N@H+]2CCCC[C@@H]2CO1)c1ccc(Cl)s1,1,0,True,True,False,True,False,False,True
ZINC00152794,C[C@H]1C[N+](=C2NCCN2)C[C@@H](C)O1,1,0,True,True,False,True,False,False,True
ZINC78708792,C=CCn1c(SC[C@H]2C[NH+]=C(N3CCOCC3)S2)nnc1C1CC1,1,0,True,True,False,True,False,False,True
ZINC08740367,Nc1ncnc2c1nc(N1CCOCC1)n2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,1,0,True,True,False,True,False,False,True
ZINC96248806,Cc1ccc(CN2CCO[C@H]3C[N@@H+](CC(C)C)C[C@H]32)o1,1,0,True,True,False,True,False,False,True
ZINC78893226,CCCc1n[nH]c([C@H]2CN(Cc3nnsc3Cl)CCO2)n1,1,0,True,True,False,True,False,False,True
ZINC39105384,CSC[C@@]1(O)OCCN(C)C1(C)C,1,0,True,True,False,True,False,False,True
