mol_id,smiles,ester,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC97075502,Cc1cc(N(C)C2CCCCC2)nc[nH+]1,0,0,True,False,False,False,False,False,True
ZINC95869786,CSC(=[NH2+])N(C#N)CCSCc1nc[nH]c1C,0,0,True,False,False,False,False,False,True
ZINC89425449,O=c1oc2cccnc2n1CC[N@H+]1CCO[C@H]2CCCC[C@@H]21,0,0,True,False,False,False,False,False,True
ZINC71422283,CCCn1ccnc1C[N@@H+]1CCc2[nH]cnc2[C@H]1c1c[nH]cn1,0,0,True,False,False,False,False,False,True
ZINC96219097,Clc1cncc(OC[C@H]2CO[C@@H]3C[N@H+](Cc4cccs4)C[C@@H]32)c1,0,0,True,False,False,False,False,False,True
ZINC71261495,Oc1ccc(C#Cc2cc3cccnc3[nH]2)nc1Cl,0,0,True,False,False,False,False,False,True
ZINC20278705,Nc1ccc[nH+]c1N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,0,0,True,False,False,False,False,False,True
ZINC39698304,FC1=CN=C[C@H]1F,0,0,True,False,False,False,False,False,True
ZINC34762572,C=CCC[C@H]([NH3+])CN,0,0,True,False,False,False,False,False,True
ZINC95726735,CC(C)(C)O[C@H]1C(OC2CC2)=CC=C[C@H]1NS(C)(=O)=O,0,0,True,False,False,False,False,False,True
ZINC02384357,Cc1cc2ncc(-c3ccsc3)c(N)n2n1,0,0,True,False,False,False,False,False,True
ZINC04384244,CC[C@@H]1[NH2+]CCn2cccc21,0,0,True,False,False,False,False,False,True
ZINC00492901,O[C@H]1[C@@H]2CCC[C@H]1[C@]1(O)CCCC[C@@H]1C2,0,0,True,False,False,False,False,False,True
ZINC72277672,Cc1ccc([C@H](CN[C@@H](C)c2ccncc2)N2CCOCC2)s1,0,0,True,False,False,False,False,False,True
ZINC88253675,Cc1ccn2c(/N=C(\[O-])c3csc(-c4ccc(C)o4)n3)nnc2c1,0,0,True,False,False,False,False,False,True
ZINC93476342,CC(C)CCO[C@H]1CC[N@H+](CC(C)(C)CCC#N)C1,0,0,True,False,False,False,False,False,True
ZINC01020106,Nc1c(Cl)ncc(Br)c1Cl,0,0,True,False,False,False,False,False,True
ZINC05306617,CC1=N[C@@H]2C=CC=C[C@H]2C(=O)N1n1cccc1,0,0,True,False,False,False,False,False,True
ZINC89844139,O=C(NC[C@H](O)c1ccc(Cl)s1)c1cccnc1OCC(F)F,0,0,True,False,False,False,False,False,True
ZINC55392989,C=CCn1cc(C[NH2+]CCCc2csc(N)n2)c(C)n1,0,0,True,False,False,False,False,False,True
ZINC67675577,Cc1nc(N[C@H]2CC(C)(C)[N@H+](C)C(C)(C)C2)cc(C2CC[NH2+]CC2)n1,0,0,True,False,False,False,False,False,True
ZINC39438521,COC[C@@H]1CCN([C@H]2NC(=[NH2+])N=C3N=NC=C32)C1,0,0,True,False,False,False,False,False,True
ZINC67787223,CCc1[nH]c(-c2nccn2Cc2nc(C)cc(C(F)(F)F)n2)c(C)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC24191144,c1ncc2c(n1)NOCC2,0,0,True,False,False,False,False,False,True
ZINC77759393,C[C@H](O)C[C@H](C)CNC(=O)NCCc1cn2ccccc2[nH+]1,0,0,True,False,False,False,False,False,True
ZINC02391064,C=C(CC)CCCC(C)(C)O,0,0,True,False,False,False,False,False,True
ZINC18724539,C[C@@H]1CCc2c1n[nH]c2N,0,0,True,False,False,False,False,False,True
ZINC37498396,Nc1ccc(=O)n(CC(F)(F)F)c1,0,0,True,False,False,False,False,False,True
ZINC66351459,Cc1nc(C(F)(F)F)c(C[NH3+])s1,0,0,True,False,False,False,False,False,True
ZINC21345522,CC(C)CNC1=[NH+]C2(CCCCC2)CCS1,0,0,True,False,False,False,False,False,True
ZINC77172420,CN(Cc1cc(=O)c([O-])co1)Cc1[nH+]ccn1C(F)F,0,0,True,False,False,False,False,False,True
ZINC39079161,C#CCc1cccn1CC#C,0,0,True,False,False,False,False,False,True
ZINC70453572,C#CC[C@]12O[C@@H]3[C@H](O)[C@H]4C[C@@H]3[C@H]1[C@@H]4C(=O)N2C(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC72415449,CC1(C)Cc2[nH]ncc2[C@@H](Cl)C1,0,0,True,False,False,False,False,False,True
ZINC95990367,C[C@H]1CC[C@@]2(CC1)OC[C@H](CNc1ncnc3nccnc13)O2,0,0,True,False,False,False,False,False,True
ZINC66412898,Cc1ccc(C(=O)Nc2nc(-c3ccc(C)s3)ns2)c(=O)[nH]1,0,0,True,False,False,False,False,False,True
ZINC89220766,CC(C)(C)OC(=O)N1C[C@@H](N)[C@H](c2[nH+]ccc3[nH]ccc23)C1,0,0,True,False,False,False,False,False,True
ZINC20801876,C=CCNc1nc(N2CC[NH+](CCO)CC2)nc2c1C(=O)C[C@H](C)C2,0,0,True,False,False,False,False,False,True
ZINC04354136,CCOC(=O)N1CC=C2[C@H](C#N)C(=N)C(C#N)=C(c3cccs3)[C@H]2C1,0,0,True,False,False,False,False,False,True
ZINC96125858,O=C(C#CC(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC65293263,CC(C)(NC(=O)c1cnccn1)c1nc2c(c(C(N)=O)n1)OCO2,0,0,True,False,False,False,False,False,True
ZINC88697531,Cc1oc(C(=O)N2CCSC(C)(C)C2)cc1S(N)(=O)=O,0,0,True,False,False,False,False,False,True
ZINC20659035,CC[C@H](C)[N@@H+]1C[C@@H]2O[C@@H]2C1,0,0,True,False,False,False,False,False,True
ZINC91252257,NNc1nccnc1C(F)(F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC79056553,Cc1cc([O-])cc(=O)n1[C@@H](C)C(=O)Nc1cc(CC(C)(C)C)nn1C,0,0,True,False,False,False,False,False,True
ZINC98044803,CC(C)(C#CI)OOC(C)(C)CCC(C)(C)OOC(C)(C)C#CI,0,0,True,False,False,False,False,False,True
ZINC74497138,C[N@@H+](CC1=CC[C@@H]2C[C@H]1C2(C)C)Cc1nc(-c2ccncc2)no1,0,0,True,False,False,False,False,False,True
ZINC28628389,OCCN1CCN(C[C@H](O)COC[C@H]2CO[C@@H]3C=CC=C[C@@H]3O2)CC1,0,0,True,False,False,False,False,False,True
ZINC39088265,O[C@H]1[C@@H](O)[C@H]2C=C[C@]1(F)O2,0,0,True,False,False,False,False,False,True
ZINC69739196,C[C@@H](Cn1cc[nH+]c1)NC(=O)[C@@H]1CC(=O)N(CC(F)(F)F)C1,0,0,True,False,False,False,False,False,True
ZINC31911561,CCCC[C@@H](N)c1c[nH+]c2cc(C)ccn12,0,0,True,False,False,False,False,False,True
ZINC91321807,CCC#CCN1CCC(c2[nH+]ccn2CC2CCC2)CC1,0,0,True,False,False,False,False,False,True
ZINC01632231,ClCC1(CCl)COC1,0,0,True,False,False,False,False,False,True
ZINC28295571,C[N@@H+](C[C@@H](O)CCO[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C)C1CCCCC1,0,0,True,False,False,False,False,False,True
ZINC40134985,C#CCN1CCCC[C@@H]1/C(O)=N/CC1CCCCC1,0,0,True,False,False,False,False,False,True
ZINC95713251,CCCCS(=O)(=O)Cl,0,0,True,False,False,False,False,False,True
ZINC53671978,CC(C)CN([C@H]1CC[N@H+](C)CC1)S(=O)(=O)c1cn(C)c(=O)n(C)c1=O,0,0,True,False,False,False,False,False,True
ZINC96002136,CC(C)N(CCc1nccs1)C(=O)c1cn(C(C)(C)C)nc1Br,0,0,True,False,False,False,False,False,True
ZINC76052384,C[C@@H]1CN(C(=O)[C@@H]2CCCN(C(N)=O)C2)C[C@H]1[NH+]1CCOCC1,0,0,True,False,False,False,False,False,True
ZINC00267801,NC1=NC(=O)[C@]2(CO[C@@H](c3ccncc3)OC2)S1,0,0,True,False,False,False,False,False,True
ZINC34291575,NC(/N=C\[O-])=N\C(=O)N[C@@H]1C[C@H](O)[C@@H](CO)O1,0,0,True,False,False,False,False,False,True
ZINC18046792,CCc1ccc(/C=C(\C#N)C(N)=S)s1,0,0,True,False,False,False,False,False,True
ZINC31163869,CCCC[C@]1(C)C[C@]2(C)C3=C(O1)C(=O)[C@H](C)OC3=C([O-])C(=O)[C@H]2O,0,0,True,False,False,False,False,False,True
ZINC39059571,NC1=[NH+]C[C@@H]2CN1CC[C@@H]2O,0,0,True,False,False,False,False,False,True
ZINC20617829,Cc1c(-c2cc(-c3cnn(C)c3C)n(C)n2)cnn1C,0,0,True,False,False,False,False,False,True
ZINC39048804,CC#C[C@@]1(C)CCOC(C)=N1,0,0,True,False,False,False,False,False,True
ZINC00168879,N#Cc1c(N)sc2c1CCOC2,0,0,True,False,False,False,False,False,True
ZINC20329248,CCCn1c(NN)nc2cn(CC)nc2c1=O,0,0,True,False,False,False,False,False,True
ZINC71752029,COc1nc2c(cc1C[NH2+][C@@H](C)CCSC)C(=O)N(C1CCCC1)C2,0,0,True,False,False,False,False,False,True
ZINC98051459,CC(C)Oc1nn(CN2CCOC(C)(C)C2)c(=S)s1,0,0,True,False,False,False,False,False,True
ZINC34179235,O=C1CCN2CC[C@H]1C2,0,0,True,False,False,False,False,False,True
ZINC93479240,COCC[NH+]1[C@H](C)CN(Cc2sc(N(C)C)nc2C)C[C@H]1C,0,0,True,False,False,False,False,False,True
ZINC96093546,O=C(c1cnn2cccnc12)N1CC[C@@]2(CCN2c2cncnc2)C1,0,0,True,False,False,False,False,False,True
ZINC03851573,Cc1cc(Cl)c(O)c(=O)cc1C,0,0,True,False,False,False,False,False,True
ZINC10166606,Cc1cccn2c([O-])c(C(=O)N[C@@H]3C[C@@H](C)CC(C)(C)C3)c(=O)nc12,0,0,True,False,False,False,False,False,True
ZINC01850299,CC(C)C[C@H](C)C[C@@H](CC(C)C)OCCO,0,0,True,False,False,False,False,False,True
ZINC63958760,C[C@@H]1CC=C(CN(CCC2=CCCCC2)Cc2cc(=O)[nH]c(=O)[nH]2)O1,0,0,True,False,False,False,False,False,True
ZINC39048906,CC#C[C@@H]1CCCS1,0,0,True,False,False,False,False,False,True
ZINC39073485,C#C[C@@H]1C=CCN(C)C1,0,0,True,False,False,False,False,False,True
ZINC11585738,CC(C)(C)c1nnc(CC[NH3+])o1,0,0,True,False,False,False,False,False,True
ZINC13588706,CC[C@@H]1[NH+]=C(N)O[C@@H]1C,0,0,True,False,False,False,False,False,True
ZINC33791186,N[C@@H]1NC=CC=[NH+]1,0,0,True,False,False,False,False,False,True
ZINC92217601,CC(C)n1ncc2cc(CN(C)CC(C)(C)C)c(Cl)nc21,0,0,True,False,False,False,False,False,True
ZINC91550969,Nc1nnc(CCn2cc(-c3ccc(CO)o3)nn2)s1,0,0,True,False,False,False,False,False,True
ZINC33376869,CCCC[N+]1=CCN(C)[C@@H]1C,0,0,True,False,False,False,False,False,True
ZINC91350941,C[C@@H]1CN(C(=O)c2ncc(F)cc2F)C[C@@]1(O)C1CC1,0,0,True,False,False,False,False,False,True
ZINC11616919,Nc1nc2[nH]c(C[C@H](CO)CCO)nc2c(=O)[nH]1,0,0,True,False,False,False,False,False,True
ZINC55359124,CC(C)C[C@]1(CO)CCCN(C(=O)CCN2CCCCO2)C1,0,0,True,False,False,False,False,False,True
ZINC36300740,C[N@H+](Cc1ccc(Cl)nc1)C1CCNCC1,0,0,True,False,False,False,False,False,True
ZINC39083959,NC1=NC2=N[NH+]=C(N)[C@H]2N=C1C(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC45235892,CCN1CC=C(OC)c2c(N)sc(N)c21,0,0,True,False,False,False,False,False,True
ZINC71281710,CC(C)(C)N1C(=O)C/C(=C/c2c[nH]c3ncccc23)C1=O,0,0,True,False,False,False,False,False,True
ZINC88892759,C/[NH+]=C(\NCCCSc1nccs1)N[C@@H]1CCC[C@H](SC)C1,0,0,True,False,False,False,False,False,True
ZINC76042617,CCC(C)(C)C[NH2+]C[C@H]1CCO[C@H]1c1c(C)nn(C)c1C,0,0,True,False,False,False,False,False,True
ZINC39070024,CC(=O)[C@@H]1OC=C[C@@H]1C(C)C,0,0,True,False,False,False,False,False,True
ZINC39049088,CCCC#Cc1ccco1,0,0,True,False,False,False,False,False,True
ZINC77486001,CCC#CC[N@H+]1CCC[C@]2(CCC(=O)N(Cc3cnc(C)cn3)C2)C1,0,0,True,False,False,False,False,False,True
ZINC67851726,Cc1cc(-c2nn(C)c(Cl)c2[C@@H]2NCCc3[nH]c[nH+]c32)no1,0,0,True,False,False,False,False,False,True
ZINC75110986,CC(C)=CC(=O)n1nc(N)nc1SC(C)C,0,0,True,False,False,False,False,False,True
ZINC01676881,Nc1nc(Cl)c2n[n-]nc2n1,0,0,True,False,False,False,False,False,True
ZINC71780400,CCOP(=S)(OCC)N1CCC[N@H+](C)C1,0,0,True,False,False,False,False,False,True
ZINC95468363,O=S(=O)(CC1CCOCC1)N[C@@H]1CCCCC[C@H]1CO,0,0,True,False,False,False,False,False,True
ZINC16953334,CSc1nc2c([nH]c(=[NH2+])n2[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(=O)n1C,0,0,True,False,False,False,False,False,True
ZINC72415089,CC(C)CCSc1nc2nc([O-])cc(N)n2n1,0,0,True,False,False,False,False,False,True
ZINC72418131,C=CCC[C@H](C[N@H+]1CCCOCC1)Oc1ncc(C)c(N(C)C)n1,0,0,True,False,False,False,False,False,True
ZINC86231194,O=C(C[N@@H+](CCO)CCN1CCOCC1)Nc1nc2c(s1)CCC2,0,0,True,False,False,False,False,False,True
ZINC96069277,CCc1cnc(NC[C@H]2Cn3nnc(-c4cnn(C)c4)c3CO2)nc1,0,0,True,False,False,False,False,False,True
ZINC52819175,Cc1occc1C(=O)N(CCC[NH+](C)C)CCC[NH+](C)C,0,0,True,False,False,False,False,False,True
ZINC96198875,C=CCN1CCN(Cc2cnn(C)c2)Cc2cccnc21,0,0,True,False,False,False,False,False,True
ZINC49772201,CCc1nnc(N[C@]2(C(F)(F)F)C(=O)N=C(C)[C@@H]2C#N)s1,0,0,True,False,False,False,False,False,True
ZINC67805089,O=C1N[C@H](C(=O)NCc2ccc[nH+]c2N2CCCCCCC2)CO1,0,0,True,False,False,False,False,False,True
ZINC39082148,C[C@H]1[C@@H]2C[C@@H]2C[N@@H+]1CC#CCO,0,0,True,False,False,False,False,False,True
ZINC45236662,N[C@@H]1OC2=CC3=C(CC=CC3)C[C@H]2O1,0,0,True,False,False,False,False,False,True
ZINC20036151,COCC[NH2+]CC(N)=O,0,0,True,False,False,False,False,False,True
ZINC85470512,C/C=C/C(=O)NCC#CCN(C)C,0,0,True,False,False,False,False,False,True
ZINC17748644,CCNC(=S)N/C(N)=N\[N+](=O)[O-],0,0,True,False,False,False,False,False,True
ZINC75272179,COC(CN1CC(C)(C)[C@@](C)(O)C(=S)N1)OC,0,0,True,False,False,False,False,False,True
ZINC75911830,OCc1csc(N2C[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3C2)n1,0,0,True,False,False,False,False,False,True
ZINC90601847,Nc1nc(N)n2cncc2[nH+]1,0,0,True,False,False,False,False,False,True
ZINC05211510,C[C@@H]1C[C@H]2CC[C@@H]1[C@H](O)C2,0,0,True,False,False,False,False,False,True
ZINC15906888,COc1nc(C)nc(N/C=N/O)n1,0,0,True,False,False,False,False,False,True
ZINC83947718,C#C[C@H]([NH3+])[C@@H]1CCCO1,0,0,True,False,False,False,False,False,True
ZINC39080886,C[NH2+]CCN1C(=O)CCC1=O,0,0,True,False,False,False,False,False,True
ZINC84974470,COc1cc[nH+]c(N2CCN(C(=O)/C=C/SCc3ccco3)CC2)c1,0,0,True,False,False,False,False,False,True
ZINC39791841,CC[C@@H]1[C@H](C(=O)[O-])C=NN1c1ccc([O-])nn1,0,0,True,False,False,False,False,False,True
ZINC84023617,COCc1cc(NCc2c(C)noc2C)nc(C(C)(C)C)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC66008548,C=C(C)CNC(=S)N[C@H]1CCCc2c1cnn2C(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC88465961,C=C[C@H]1C[N@@H+]2CC[C@H]1C[C@H]2[C@H](O)[C@H]1CC=N[C@@H]2C=CC(OC)=C[C@@H]12,0,0,True,False,False,False,False,False,True
ZINC95768015,CC(=O)c1cc(CCNC(=O)OC(C)(C)C)cc(C#N)n1,0,0,True,False,False,False,False,False,True
ZINC35323510,N#C[C@]1(C(N)=O)[C@@H]2[C@](O)(C[N+](=O)[O-])NC(=O)[C@@]21C#N,0,0,True,False,False,False,False,False,True
ZINC36456634,OC[C@]1([S-])C[C@@H]2[C@@H](O)CC[C@H](O)[C@H]2[NH2+]1,0,0,True,False,False,False,False,False,True
ZINC39069313,CC(=O)/C(NC=O)=C(\C)[O-],0,0,True,False,False,False,False,False,True
ZINC65395569,CCC(CC)N1NC(C)=C[C@H]1NC(=O)c1cnc[nH]c1=O,0,0,True,False,False,False,False,False,True
ZINC09087149,C=C(C)CSc1nnc(-c2cc(C)n[nH]2)n1N,0,0,True,False,False,False,False,False,True
ZINC00264933,CC(C)[C@H]1C(=O)N(N)[C@]2(C)CC(C)(C)NC(=S)N12,0,0,True,False,False,False,False,False,True
ZINC39065985,O=C([O-])[C@]1(C(=O)O)C[C@H]1F,0,0,True,False,False,False,False,False,True
ZINC39099631,CCOC1(OCC)Cc2c[n+]([O-])ccc21,0,0,True,False,False,False,False,False,True
ZINC34060498,COC1=C[C@H]2[C@@H]1C(=O)N2CO,0,0,True,False,False,False,False,False,True
ZINC39059572,CC1(C)OCC[C@H]2CC(O)=[N+]21,0,0,True,False,False,False,False,False,True
ZINC39073646,CC(C)=CC#CN(C)C,0,0,True,False,False,False,False,False,True
ZINC39105217,C#CCn1nnc(C2=CC[C@H](C)[NH2+]C2)n1,0,0,True,False,False,False,False,False,True
ZINC66810989,C#CCCN1CCN(c2nc(-c3ccncc3)nc3c2CCC3)CC1,0,0,True,False,False,False,False,False,True
ZINC98091106,CCOC/C=C\CO,0,0,True,False,False,False,False,False,True
ZINC25697799,N#CCC[N@@H+]1CCc2sccc2[C@H]1c1cccs1,0,0,True,False,False,False,False,False,True
ZINC71785487,C1=C[C@@H]2C=C[C@H](C=C1)C2,0,0,True,False,False,False,False,False,True
ZINC88545112,Cn1cc(S(=O)(=O)NCC[NH2+]C2(C(N)=O)CCCCC2)cn1,0,0,True,False,False,False,False,False,True
ZINC05446455,C1=C([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)SC2=NCCN12,0,0,True,False,False,False,False,False,True
ZINC76312298,CC(C)[C@@H](NC1CCOCC1)C(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,0,0,True,False,False,False,False,False,True
ZINC89943611,CN(CCCc1n[nH]c(N)c1C#N)Cc1ccncc1Cl,0,0,True,False,False,False,False,False,True
ZINC96112124,F[C@@H]1CN(C2CCOCC2)C[C@@H]1OCc1nc2ccncc2[n-]1,0,0,True,False,False,False,False,False,True
ZINC88492018,CC[C@@H](C)CN(CCCOC)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,0,0,True,False,False,False,False,False,True
ZINC39073900,CC(=O)N1C=CCC[C@H]1[NH+](C)C,0,0,True,False,False,False,False,False,True
ZINC06317339,O=C1NC2(CCCCC2)N2O[C@@]23CCCC[C@@]13O,0,0,True,False,False,False,False,False,True
ZINC04283971,CC1=C(I)C=C(C(=O)[O-])[C@@H](O)[C@H]1O,0,0,True,False,False,False,False,False,True
ZINC70037386,C[C@H](CS(C)(=O)=O)N(C)c1nc(N(C)C)cc(C(F)(F)F)n1,0,0,True,False,False,False,False,False,True
ZINC72365931,NCC[C@H]1CCC[N@H+]1C1CCOCC1,0,0,True,False,False,False,False,False,True
ZINC84686929,C[C@@H]1C[C@H]1/C([O-])=N/S(=O)(=O)CC(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC63112145,CC(=O)NC[C@@H]1CC=C(c2csc(NC(=O)C3=NC=C(Cl)C3)n2)O1,0,0,True,False,False,False,False,False,True
ZINC72151465,O=C(C[C@@H]1COCC[NH2+]1)Nc1c(C(=O)[O-])sc2ncccc12,0,0,True,False,False,False,False,False,True
ZINC36558934,C=C1C=C([O-])N2C(=NC(N3CCOCC3)=[NH+][C@H]2c2cccnc2)N1,0,0,True,False,False,False,False,False,True
ZINC21083201,C/C(=N\Nc1nc(SC2CCCCC2)n[nH]1)c1cccs1,0,0,True,False,False,False,False,False,True
ZINC38349997,COC(C#N)OC,0,0,True,False,False,False,False,False,True
ZINC01709926,CO[C@@H]1C(C)(C)C1(Br)Br,0,0,True,False,False,False,False,False,True
ZINC03066033,Cc1c(NC(=O)OC(C)C)sn[n+]1[O-],0,0,True,False,False,False,False,False,True
ZINC20458418,[NH3+]c1c(N2CCOCC2)c(=[OH+])c1=O,0,0,True,False,False,False,False,False,True
ZINC08578889,CCCc1cc(=O)[nH]c(SCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)n1,0,0,True,False,False,False,False,False,True
ZINC39125630,NC(=O)[C@@H](F)[C@H](O)C(N)=O,0,0,True,False,False,False,False,False,True
ZINC57218758,CCc1nnc([O-])c(C#N)c1CC,0,0,True,False,False,False,False,False,True
ZINC77103840,O=S(=O)(c1ccc(Br)s1)N1CCC(c2ccsc2)CC1,0,0,True,False,False,False,False,False,True
ZINC89195446,Cc1cn2cnc(C)c2c(CN)n1,0,0,True,False,False,False,False,False,True
ZINC01630037,CC#CC(OCC)(OCC)OCC,0,0,True,False,False,False,False,False,True
ZINC39049158,C#C[C@H]1C[NH2+]C[C@H](C#C)N1,0,0,True,False,False,False,False,False,True
ZINC19260047,C[C@@H]([NH3+])CCN(C)C,0,0,True,False,False,False,False,False,True
ZINC64858161,CC/C=C\C/C=C/C/C=C\C/C=C\C[C@@H](O)/C=C/C=C\CCC(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC64923368,CC[C@H](C)NS(=O)(=O)C1=CN=C([C@@H]2NN=C(C)O2)C1,0,0,True,False,False,False,False,False,True
ZINC71261468,c1cnc(N[C@@H]2CCCN(c3cn[nH]c3)C2)nc1,0,0,True,False,False,False,False,False,True
ZINC88828137,CC/[NH+]=C(/NCC[S@@](=O)C(C)(C)C)NCC(C)(C)c1cccs1,0,0,True,False,False,False,False,False,True
ZINC49389667,Cc1cn2nc(N[C@H](C)COCC(F)(F)F)sc2[nH+]1,0,0,True,False,False,False,False,False,True
ZINC39099519,CCOn1cnc2c1c(=N)ncn2CC,0,0,True,False,False,False,False,False,True
ZINC46798776,CCCN(CCC)S(=O)(=O)NC[C@@H](c1ccc(C)o1)[NH+]1CCOCC1,0,0,True,False,False,False,False,False,True
ZINC77487452,COc1ccc(-c2nc3c([nH]2)[C@@H](C(=O)[O-])NCC3)cn1,0,0,True,False,False,False,False,False,True
ZINC51131121,C=CCNC(=O)CN1CCO[C@H](C(N)=O)C1,0,0,True,False,False,False,False,False,True
ZINC75142499,C[C@H]1[C@H](C)S(=O)(=O)CCN1C(=O)Nc1nnc(C2CC2)s1,0,0,True,False,False,False,False,False,True
ZINC73586552,Cc1nn(C[N@@H+]2CCOC[C@H]2C)c(=S)n1C1CC1,0,0,True,False,False,False,False,False,True
ZINC98051960,C[C@@H]1CC(C)(C)C[C@@]2(C1)NC(=O)N(CN(C)CCC(F)(F)F)C2=O,0,0,True,False,False,False,False,False,True
ZINC03953290,Oc1ccc(I)nc1I,0,0,True,False,False,False,False,False,True
ZINC13526638,CCC[C@H]1C[NH+]=C2NC([NH-])=NC(=O)[C@@]2(O)N1,0,0,True,False,False,False,False,False,True
ZINC02900815,CC(C)(C)[NH2+][C@H](NC(=O)N[C@@H]([NH2+]C(C)(C)C)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0,0,True,False,False,False,False,False,True
ZINC12378587,O=C([O-])C[C@@H]1S/C(=N/N=C2\CSC(=O)N2)NC1=O,0,0,True,False,False,False,False,False,True
ZINC65734203,N[C@H](CO)[C@H]1CC(Cl)=NO1,0,0,True,False,False,False,False,False,True
ZINC56064727,C[C@H]1CN(c2ccc(C[N-]S(=O)(=O)N(C)C)c[nH+]2)CCO1,0,0,True,False,False,False,False,False,True
ZINC95611641,CCC(/C=C\C=C(C)C)CC,0,0,True,False,False,False,False,False,True
ZINC19708444,C=C(C)[C@](C)(O)C#CCN1CCOCC1,0,0,True,False,False,False,False,False,True
ZINC83259888,CC(=O)C(C)(C)NO/C(C)=N/O,0,0,True,False,False,False,False,False,True
ZINC48941072,CSCC[C@@H](NC(N)=O)C(=O)NC[C@H]1CCCOC1,0,0,True,False,False,False,False,False,True
ZINC72166404,CCCOCCN1CC[NH+](C[C@@H]2[C@H]3CN(C(C)=O)C[C@H]32)CC1,0,0,True,False,False,False,False,False,True
ZINC01608677,CCCSS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N,0,0,True,False,False,False,False,False,True
ZINC32778782,C=C(Cl)CSCc1nc(N)nc(N)n1,0,0,True,False,False,False,False,False,True
ZINC12369722,C#CCOC(=O)NC(=O)c1c(C)noc1-c1snnc1C,0,0,True,False,False,False,False,False,True
ZINC97110825,Cn1nnc2cc(C(=O)N[C@@H]3CCCC[C@@H]3OC3CCCC3)cnc21,0,0,True,False,False,False,False,False,True
ZINC72438626,CCc1cc(NC[C@H](C)Oc2cccnc2)n2nccc2n1,0,0,True,False,False,False,False,False,True
ZINC98210626,C=CCOCCCC(F)(F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC19325405,C[C@]12CN3C[C@](C)(CN(C1)C31[C@@H]3C[C@H]4C[C@H](C[C@@H]1C4)C3)C2=O,0,0,True,False,False,False,False,False,True
ZINC39053253,Nc1c[n-]cn/c1=N/O,0,0,True,False,False,False,False,False,True
ZINC91680237,Cc1cccc([C@@H](Nc2nc(N)[nH+]cc2C)C2CC2)n1,0,0,True,False,False,False,False,False,True
ZINC96308156,Cc1n[n+]2c(N)cc(O)cc2s1,0,0,True,False,False,False,False,False,True
ZINC18531776,Nc1cnc2c(c1)CCC2,0,0,True,False,False,False,False,False,True
ZINC97094923,CCOC(C[N@@H+]1CCS[C@H](C)C1)OCC,0,0,True,False,False,False,False,False,True
ZINC66147519,CCC(C)(C)[NH2+]C[C@H]1CCC[C@H](C)[NH2+]1,0,0,True,False,False,False,False,False,True
ZINC89195442,CSc1ncc2c(Cl)nccn12,0,0,True,False,False,False,False,False,True
ZINC96296798,Cc1cn2c(/C=C\C(=O)N3C[C@H](C(N)=O)CC[C@@H]3C)c(C)nc2s1,0,0,True,False,False,False,False,False,True
ZINC72140389,COC[C@H](Nc1nc(C2CCCC2)[nH+]c2c1CNC2)c1ccnn1C,0,0,True,False,False,False,False,False,True
ZINC80429704,Cc1ccc(-n2nc(C)cc2NC(=O)c2sccc2C#N)nn1,0,0,True,False,False,False,False,False,True
ZINC96149624,CCCc1c[nH+]cnc1N1CCC([N@@H+]2C[C@@H]3CCCN[C@@H]3C2)CC1,0,0,True,False,False,False,False,False,True
ZINC95617068,CN(C)C(=[O+]Sc1cccc[n+]1[O-])N(C)C,0,0,True,False,False,False,False,False,True
ZINC79058083,N[C@H]1NC2=NC(=O)CC=C2S1,0,0,True,False,False,False,False,False,True
ZINC34071715,BrCCCC1CC[NH2+]CC1,0,0,True,False,False,False,False,False,True
ZINC05282253,C#C[C@@H](C1=C([O-])CCCC1=O)C1=C(O)CCCC1=O,0,0,True,False,False,False,False,False,True
ZINC38522790,CCC[C@H]1C[NH2+]C[C@H](O)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC02561017,C[C@H](NC(=O)CNC(=O)CN)C(=O)NCC(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC08682769,CCCC/[NH+]=C(\S)NC1CCCC1,0,0,True,False,False,False,False,False,True
