mol_id,smiles,unbrch_alkane,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC90552054,O=c1ccc([N+](=O)[O-])cn1CC[N@H+]1CC[C@H](c2nc[nH]n2)CC1,0,0,True,False,False,False,False,False,True
ZINC20598208,CCn1c(-c2nonc2N)nn([C@H]2CC(=O)[C@H]3OC[C@@H]2O3)c1=S,0,0,True,False,False,False,False,False,True
ZINC63920027,C[C@H]1CC=C(C2=NN=C(C(=O)NCCC(=O)Nc3ccccn3)C2)S1,0,0,True,False,False,False,False,False,True
ZINC72190337,[N-]=[N+]=Nc1nc2c(n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)[NH+]=CN[C@@H]2N,0,0,True,False,False,False,False,False,True
ZINC95068042,CC1(C)OC(=O)N[C@H]1[C@H]1CC[C@H](O)CC1,0,0,True,False,False,False,False,False,True
ZINC00088432,Cc1ncc2c(c1O)CO[C@@H](C(C)C)OC2,0,0,True,False,False,False,False,False,True
ZINC86861329,Oc1ccsc1OC(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC01744331,C[C@@]1(CO)[C@H]2CC[C@H](CC2)[C@@H]1CO,0,0,True,False,False,False,False,False,True
ZINC19323239,CC[C@]12CN3C[C@](CC)(C[N@@H+](C1)[C@H]3[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO)C2=O,0,0,True,False,False,False,False,False,True
ZINC39065373,CCC[C@@H](O)[C@@H]1O[C@H]1C(N)=O,0,0,True,False,False,False,False,False,True
ZINC72339499,Cn1nc(N)c(I)c1COCC(F)F,0,0,True,False,False,False,False,False,True
ZINC81622657,CC(C)(C)Sc1cccc(C(N)=[NH2+])n1,0,0,True,False,False,False,False,False,True
ZINC34075577,O/N=C1\CC[N@@H+]2CCC[C@H]1C2,0,0,True,False,False,False,False,False,True
ZINC95080107,[NH-]S(=O)(=O)N1CCC2(CCCO2)CC1,0,0,True,False,False,False,False,False,True
ZINC01726993,CCCOC(=O)c1cncc(C(=O)OCCC)c1,0,0,True,False,False,False,False,False,True
ZINC03851000,CCSc1cc(C(N)=S)cc(Cl)n1,0,0,True,False,False,False,False,False,True
ZINC04264629,CCCSc1nsc(SCCC)c1C(N)=O,0,0,True,False,False,False,False,False,True
ZINC32565291,CC[N@@H+]1CCC[C@H]([N@H+]2CC[C@H](CCO)CC2)C1,0,0,True,False,False,False,False,False,True
ZINC89222983,Cc1[nH]nc2nc(C(F)(F)F)nc(C(F)(F)F)c12,0,0,True,False,False,False,False,False,True
ZINC22205674,CC(=N\Oc1no[n+]([O-])c1C)/C(N)=N/Oc1no[n+]([O-])c1C,0,0,True,False,False,False,False,False,True
ZINC80156564,CCNC(=O)CNC(=O)c1sccc1-n1c(C)ccc1C,0,0,True,False,False,False,False,False,True
ZINC59383574,CC(=O)OC/C=C(/C)C#CC[NH+](C1CCCCC1)C1CCCCC1,0,0,True,False,False,False,False,False,True
ZINC19435440,FC(F)(F)C[NH2+]Cc1ccsc1,0,0,True,False,False,False,False,False,True
ZINC78563696,CCC[N@@H+](C)C[C@H]1CCN(c2cncc(Cl)n2)C1,0,0,True,False,False,False,False,False,True
ZINC88717088,C[C@@H]1CCC[C@@H]1[NH2+]CCS(=O)(=O)N1CCSCC1,0,0,True,False,False,False,False,False,True
ZINC88156270,NS(=O)(=O)c1cnn(CC(F)F)c1,0,0,True,False,False,False,False,False,True
ZINC72468592,[NH3+]CCN1C(=O)CC[C@H]2CN(C(=O)CCCn3cncn3)CC[C@H]21,0,0,True,False,False,False,False,False,True
ZINC91769261,CCC[C@H]1C[N@@H+](CC(N)=O)C[C@@H]1NC(=O)CCC(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC04354136,CCOC(=O)N1CC=C2[C@H](C#N)C(=N)C(C#N)=C(c3cccs3)[C@H]2C1,0,0,True,False,False,False,False,False,True
ZINC02521369,CCn1c(Cn2cc(Br)c(C)n2)nnc1SCC(=O)NN,0,0,True,False,False,False,False,False,True
ZINC49449014,Cc1noc(Cl)c1CCC(=O)N[C@H](C)Cc1ccsc1,0,0,True,False,False,False,False,False,True
ZINC15203022,Cn1cccc1[C@@H]1C[C@@](O)(C(F)(F)F)N(C(N)=O)N1,0,0,True,False,False,False,False,False,True
ZINC95476093,O=C(CCCN1C(=O)c2cccnc2C1=O)N=c1[nH]cc[nH]1,0,0,True,False,False,False,False,False,True
ZINC65371265,CC(C)Cc1nc(-c2snnc2C(C)C)n(-c2ccccn2)n1,0,0,True,False,False,False,False,False,True
ZINC19361523,CC[C@@](C)(C#CCN1CC[NH+](C)CC1)O[C@H]1CCCCO1,0,0,True,False,False,False,False,False,True
ZINC65542924,COC(=O)c1cc(C)nc2nc(SCC(=O)N(C)C)nc([O-])c12,0,0,True,False,False,False,False,False,True
ZINC96295881,CC[C@H]1OC(=O)[C@@H](C)C[C@@H](C)C(=O)/C(C)=C/[C@@H](C)C(=O)/C=C/[C@]1(C)O,0,0,True,False,False,False,False,False,True
ZINC56938744,CC[NH+]1CCN(c2c(C)[nH+]n([C@H]3CCS(=O)(=O)C3)c2C)CC1,0,0,True,False,False,False,False,False,True
ZINC67894958,CCCn1nc(C(=O)[O-])c2c1CC[C@H]([NH2+]CCN1CCOCC1)C2,0,0,True,False,False,False,False,False,True
ZINC72268043,Cc1nc2n(n1)C[C@@H]([NH2+]CC(=O)N1CCCC[C@H]1C(N)=O)CC2,0,0,True,False,False,False,False,False,True
ZINC78297044,C[C@H]1CCCC[C@H]1NC(=O)C[S@@](=O)Cc1csc(-c2ccco2)n1,0,0,True,False,False,False,False,False,True
ZINC95098492,CC(C)n1cc([N+](=O)[O-])c(OCc2ccncc2)n1,0,0,True,False,False,False,False,False,True
ZINC44116801,Nc1cccc(C2CCCCC2)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC65240088,CCCc1nc(CC)n2ccn(CC#N)c(=O)c12,0,0,True,False,False,False,False,False,True
ZINC93509810,Cc1nn(CCO)c(C)c1CN1CCOCC12CCC2,0,0,True,False,False,False,False,False,True
ZINC50066477,CCOC(=O)C[N@@H+](C)C[C@H]1CCOC1,0,0,True,False,False,False,False,False,True
ZINC00247607,Cn1c(NN)cc(=O)n(C)c1=O,0,0,True,False,False,False,False,False,True
ZINC20313683,Cc1c(Cl)c(N)nn1C(C)C,0,0,True,False,False,False,False,False,True
ZINC43214770,C=CC[C@@]1(O)C(=O)[C@]2(C)CC[C@H]1C2(C)C,0,0,True,False,False,False,False,False,True
ZINC91724624,C=CCc1c(C)nc(N)nc1N1CCC[C@H](OCc2ccccn2)C1,0,0,True,False,False,False,False,False,True
ZINC95932949,Nc1c(F)cncc1I,0,0,True,False,False,False,False,False,True
ZINC88511713,CCCN1CCC([N@H+](C)C[C@H](C)CC)CC1,0,0,True,False,False,False,False,False,True
ZINC95765720,CC(=O)Nc1cc(C=O)cc(I)n1,0,0,True,False,False,False,False,False,True
ZINC20297215,O=C(NCC[C@@H]1CC[C@H](C(F)(F)F)C[NH2+]1)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC04803470,[NH2+]=C(NO)C(F)(F)C(F)(F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC15042898,NNc1nnc(Cl)c2c1[C@H]1CC[C@@H]2CC1,0,0,True,False,False,False,False,False,True
ZINC33173815,Cc1sc(-c2cc(C(F)(F)F)[nH]n2)cc1S(=O)(=O)N1CCC(C)CC1,0,0,True,False,False,False,False,False,True
ZINC38339087,NC1=[NH+][C@@H](O)c2ncn(COC(CO)CO)c2N1,0,0,True,False,False,False,False,False,True
ZINC72416506,C[C@@H]1Cc2[nH]c(=O)c(C(N)=O)cc2[C@@H](O)C1,0,0,True,False,False,False,False,False,True
ZINC83330793,CCCC[N+](CCCC)(CCC(=O)C(=O)[O-])[C@H](C)O,0,0,True,False,False,False,False,False,True
ZINC85343336,Nc1nc(S(=O)(=O)CCO)n[n-]1,0,0,True,False,False,False,False,False,True
ZINC95993468,NC(=O)CONC(=O)[C@H]1CCCC[C@H]1C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC00584582,CCOC(=O)[C@@H](CC)/C(C)=N\n1c(C)cc(C)c(C#N)c1=O,0,0,True,False,False,False,False,False,True
ZINC39059572,CC1(C)OCC[C@H]2CC(O)=[N+]21,0,0,True,False,False,False,False,False,True
ZINC43199254,CO[C@H]1O[C@@H](CO)C=C[C@@H]1C,0,0,True,False,False,False,False,False,True
ZINC62809734,FC(F)COC1C[NH2+]C1,0,0,True,False,False,False,False,False,True
ZINC76042617,CCC(C)(C)C[NH2+]C[C@H]1CCO[C@H]1c1c(C)nn(C)c1C,0,0,True,False,False,False,False,False,True
ZINC77177785,CCO[C@H](C)c1nc(CSc2nncn2C2CC2)cs1,0,0,True,False,False,False,False,False,True
ZINC01666132,CCC#CC[NH+](C(C)C)C(C)C,0,0,True,False,False,False,False,False,True
ZINC16159132,NC(=O)[C@@](F)(Cl)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC19798217,C#CC(C)(C)N1CC[C@H](O)[C@@H](C)C1,0,0,True,False,False,False,False,False,True
ZINC39136720,O=C1CN[C@@H]2CCCC[C@@H]2O1,0,0,True,False,False,False,False,False,True
ZINC96328075,CCO[C@H](C)[C@]1(O)Nc2nc3[nH]cnc3c(=O)n2[C@H]1O,0,0,True,False,False,False,False,False,True
ZINC21029789,CC/[NH+]=C(/SCC)N(C[C@@H]1CC=CCC1)C[C@@H]1CCCO1,0,0,True,False,False,False,False,False,True
ZINC05501478,COC1=NON=C(C)C=C1N,0,0,True,False,False,False,False,False,True
ZINC36447927,c1cc2c(s1)CCCCN2,0,0,True,False,False,False,False,False,True
ZINC36884014,N[C@H](C[NH3+])C1CC1,0,0,True,False,False,False,False,False,True
ZINC39132170,C[C@@]12O[C@@H]1CCS2(=O)=O,0,0,True,False,False,False,False,False,True
ZINC40709009,C=CCNc1ncnc(Nc2nc(C)c(C)s2)c1N,0,0,True,False,False,False,False,False,True
ZINC77265590,Cc1cccc(O[C@H]2COCCN(C)C2)n1,0,0,True,False,False,False,False,False,True
ZINC91756702,CC(=O)N[C@@H]1CN(c2nccc(N)n2)C[C@H]1c1ccc(C)o1,0,0,True,False,False,False,False,False,True
ZINC92014429,CC(C)(C)C1CCN(S(=O)(=O)N2CCO[C@H](c3ccsc3)C2)CC1,0,0,True,False,False,False,False,False,True
ZINC95355665,CCc1cnc(N)nc1NCC[C@H](C)[N@H+](C)CC,0,0,True,False,False,False,False,False,True
ZINC97057967,CCO[C@@H]1C[C@@H]([NH2+]C2CCCCCC2)[C@@H]1OC,0,0,True,False,False,False,False,False,True
ZINC72269663,CCOC[C@@H](O)CN1CCN(C(=O)c2c[nH]nc2CC)CC1,0,0,True,False,False,False,False,False,True
ZINC71903601,CC[C@@H](OC1CCCC1)C(=O)Nc1ccn(C(C)(C)C)n1,0,0,True,False,False,False,False,False,True
ZINC89424859,C[N@@H+](CCn1c(=O)oc2cccnc21)Cc1ccsc1,0,0,True,False,False,False,False,False,True
ZINC84774628,CCN(C[C@H]1CN(CCn2cc(C#N)cn2)CCO1)c1ccc[nH+]n1,0,0,True,False,False,False,False,False,True
ZINC91964992,Cc1cc(N)n(CC(=O)N2C[C@H]3CC[C@@H]2C[N@H+](Cc2cscn2)C3)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC63847896,COCc1ccc([C@H]2N=C3C=NN(C4CCCCC4)[C@@H]3N2)o1,0,0,True,False,False,False,False,False,True
ZINC65395569,CCC(CC)N1NC(C)=C[C@H]1NC(=O)c1cnc[nH]c1=O,0,0,True,False,False,False,False,False,True
ZINC73688718,CC(C)Cc1noc(CN2C(=O)N(C)C3(CCCCC3)C2=O)n1,0,0,True,False,False,False,False,False,True
ZINC32762727,Cc1cccc(/C(O)=N/C[C@@H](c2cccs2)N2CCCC2)n1,0,0,True,False,False,False,False,False,True
ZINC18043768,CCOc1cc(C(F)(F)F)cnc1C(=[NH2+])NO,0,0,True,False,False,False,False,False,True
ZINC03644236,CC#CCOC(=O)c1c(C)[nH+]c2sc3c(c2c1N)CC[C@@H](O)C3,0,0,True,False,False,False,False,False,True
ZINC96077584,Cc1ccc(N2C[C@@]3(CCN(C(=O)NC(C)C)C3)CC2=O)s1,0,0,True,False,False,False,False,False,True
ZINC64923368,CC[C@H](C)NS(=O)(=O)C1=CN=C([C@@H]2NN=C(C)O2)C1,0,0,True,False,False,False,False,False,True
ZINC72286209,Cc1ccc(-c2nc(CO/N=C(/N)[C@H](C)n3cc[nH+]c3)cs2)o1,0,0,True,False,False,False,False,False,True
ZINC88573952,CCOC(=O)C1CCN(C(=O)CN2CC[S@@](=O)C(C)(C)C2)CC1,0,0,True,False,False,False,False,False,True
ZINC89586538,Cc1cc2c(=O)n(CCC(=O)NC(N)=O)cnc2s1,0,0,True,False,False,False,False,False,True
ZINC49501171,COC(=O)N(C)CC(=O)[C@@H](C#N)c1nc(N)nc(N)n1,0,0,True,False,False,False,False,False,True
ZINC06870821,CC[N+](CC)(CC)Cc1nc(C)cc(N)n1,0,0,True,False,False,False,False,False,True
ZINC04171454,c1ccc(CSc2nc3ncccc3[n-]2)nc1,0,0,True,False,False,False,False,False,True
ZINC39090600,CCO[C@H]1c2sccc2C[NH2+][C@H]1C,0,0,True,False,False,False,False,False,True
ZINC04343232,O[C@H](C#CC1(O)CCCCC1)c1ccco1,0,0,True,False,False,False,False,False,True
ZINC72417429,COC(=O)c1cnn(-c2nnc(C)s2)c1O,0,0,True,False,False,False,False,False,True
ZINC01028380,Nc1nonc1-c1noc(N2CCCC2)n1,0,0,True,False,False,False,False,False,True
ZINC39345478,C[NH+]1CCN(NC(=O)[C@@]23CC[C@@](C)(C(=O)O2)C3(C)C)CC1,0,0,True,False,False,False,False,False,True
ZINC02299690,C#C[C@@](C)(CCC=C(C)C)O[C@H](C)OCCCC,1,0,True,True,False,True,False,False,True
ZINC21531651,c1cc(CNCC[NH+]2CCCC2)n(-c2nnc(N3CCCC3)s2)c1,1,0,True,True,False,True,False,False,True
ZINC20199900,N#CCC[NH2+]C[C@@H]1CCOC1,2,0,True,True,False,True,False,False,True
ZINC95931642,N/N=C\SCCS(=O)(=O)[O-],1,0,True,True,False,True,False,False,True
ZINC02045851,O=C1NC(=O)[C@@H](CCCCO)N1,1,0,True,True,False,True,False,False,True
ZINC39580975,[NH3+]CCCCSc1ncnc2[n-]cnc12,2,0,True,True,False,True,False,False,True
ZINC13380314,C=CCOC/C=C\COCC=C,4,0,True,True,False,True,False,False,True
ZINC52530476,[O-][C@@H](C[NH2+]CCCn1cc[nH+]c1)C(F)(F)F,2,0,True,True,False,True,False,False,True
ZINC57331679,COCCNc1nc(NN)c(C)c(C)[nH+]1,1,0,True,True,False,True,False,False,True
ZINC96170773,CCOCOC[C@@H]1CS[C@H](C2CCCCC2)[NH2+]1,2,0,True,True,False,True,False,False,True
ZINC43141044,CC(=O)NCCNC(=O)NN[C@]1(C)CCS(=O)(=O)C1,1,0,True,True,False,True,False,False,True
ZINC97727703,CC(C)CCSCC(=O)N(C)[C@H](C)c1ccco1,1,0,True,True,False,True,False,False,True
ZINC01883677,C[N+](C)(C)CC#CCCCCC#CC[N+](C)(C)C,3,0,True,True,False,True,False,False,True
ZINC02547219,[NH2+]=C(CCCCC(=[NH2+])NO)NO,1,0,True,True,False,True,False,False,True
ZINC40219046,[NH3+]CCNCC(F)(F)F,1,0,True,True,False,True,False,False,True
ZINC09418398,N#Cc1c2c(c(=S)n(CCOCCO)c1N)CCCC2,2,0,True,True,False,True,False,False,True
ZINC30662754,Cc1nc(CC[NH2+]Cc2cn[nH]c2-c2cccs2)cs1,1,0,True,True,False,True,False,False,True
ZINC39272522,O=C(CCC[N-]C1=NC(Cl)=N[C@H]2N=CN=C12)NC1CC1,1,0,True,True,False,True,False,False,True
ZINC38145682,C#CCO/N=C1/C[N@H+]2CC[C@@H]1C2,1,0,True,True,False,True,False,False,True
ZINC39326056,NOCCCF,1,0,True,True,False,True,False,False,True
ZINC66111296,CC[NH2+]CC/C(N)=N/O,1,0,True,True,False,True,False,False,True
ZINC40387266,CCCCCCN1CN=C(NS(C)(=O)=O)NC1,2,0,True,True,False,True,False,False,True
ZINC05112687,O[C@@H](CCl)COCC#CCOC[C@@H](O)CCl,2,0,True,True,False,True,False,False,True
ZINC96060862,CCn1nnc2c1[C@@H](COCC[NH+](C)C)CN(Cc1ccc(C)o1)C2,1,0,True,True,False,True,False,False,True
ZINC96334490,CC[P@@](=S)(OC)SCSCS[P@](O)(=S)CC,2,0,True,True,False,True,False,False,True
ZINC32911979,Nc1nccnc1/C(O)=N/CCCNc1ccc(C(F)(F)F)cn1,2,0,True,True,False,True,False,False,True
ZINC82829455,C[C@@H]1CC([NH2+]CCCN(C)C)C[C@@H](C)C1,1,0,True,True,False,True,False,False,True
ZINC72301905,CC(C)(CCCN/C(N)=[NH+]/C1CC1)C1OCCO1,1,0,True,True,False,True,False,False,True
ZINC01708308,C#CCSCCO,2,0,True,True,False,True,False,False,True
ZINC78602029,C#CCCOC(=O)c1sc(-c2ncn[n-]2)nc1C,1,0,True,True,False,True,False,False,True
ZINC20841348,C=COCCSc1nnc(C(F)(F)F)n1N,2,0,True,True,False,True,False,False,True
ZINC39715220,CC1(C)O[C@@H]2[C@H](O1)[C@H]1OC(C)(C)O[C@H]1O[C@@H]2COCCC[NH3+],2,0,True,True,False,True,False,False,True
ZINC64858012,O=C([O-])CCC/C=C1/C[C@@H]2[C@@H](C#CC3(O)CCCCC3)[C@H](O)C[C@H]2C1,1,0,True,True,False,True,False,False,True
ZINC09356334,Cc1cc(C)nc(NC(=[NH2+])NCCSCc2nc[nH]c2C)n1,2,0,True,True,False,True,False,False,True
ZINC13507674,NC/C(O)=N/[C@@H](Cc1c[nH+]c[nH]1)C(=O)N[C@@H](CCCC[NH3+])C(=O)[O-],1,0,True,True,False,True,False,False,True
ZINC02237471,CCCCSc1nc(N)c2c3c(sc2n1)CO[C@@H](C(C)C)C3,1,0,True,True,False,True,False,False,True
ZINC97142125,CC#CCCSc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,1,0,True,True,False,True,False,False,True
ZINC88573239,CCOC(=O)CCCCC[N@H+]1CC[S@@](=O)C(C)(C)C1,2,0,True,True,False,True,False,False,True
ZINC48925213,NS(=O)(=O)CCCNC(=O)CNC(=O)c1ccsc1,1,0,True,True,False,True,False,False,True
ZINC85796655,CC[C@@H](O)[C@H]1CCCCN1CC(=O)c1cc(C)n(CCCOC)c1C,1,0,True,True,False,True,False,False,True
ZINC89661525,C[NH2+]CCCc1[nH]nc(NC(=O)[C@H]2CSCCS2)c1C#N,1,0,True,True,False,True,False,False,True
ZINC72408508,Cc1c[nH+]ccc1NCC[NH2+]C[C@@]1(O)CCC[NH2+]C1,2,0,True,True,False,True,False,False,True
ZINC53590136,c1cncc(OCC[NH2+]C(C2CC2)C2CC2)c1,1,0,True,True,False,True,False,False,True
ZINC77303314,C[S@@](=O)CCCC/C=N/O,2,0,True,True,False,True,False,False,True
ZINC93320051,CC(C)(C)c1ccc(CN(CCO)CCOCC(F)(F)F)s1,1,0,True,True,False,True,False,False,True
ZINC72399704,CS(=O)(=O)OCCOCCOS(C)(=O)=O,4,0,True,True,False,True,False,False,True
ZINC05794496,CCN(CC)CC#C[C@](C)(OCCC#N)C(C)(C)C,1,0,True,True,False,True,False,False,True
ZINC95436200,COc1ncnc(N)c1CNCCC1=CCOCC1,1,0,True,True,False,True,False,False,True
ZINC43618823,C=C1CCC[C@@]2(C)C[C@H]3OC(=O)[C@H](C[NH2+]CC[NH+](CC)CC)[C@H]3C[C@@H]12,1,0,True,True,False,True,False,False,True
ZINC95946069,O=S(=O)(CCCCCl)N1CC[C@@H](C[NH+]2CCOCC2)C1,1,0,True,True,False,True,False,False,True
ZINC31166301,CC(=C\C(=O)[O-])/C=C(\C)C[C@H](C)CCCCC[C@H](O)[C@@H](CO)C(=O)[O-],2,0,True,True,False,True,False,False,True
ZINC95963852,Cc1cc(C)n(-c2ccc(/C(N)=N/OCCCCCO)cn2)n1,4,0,True,True,False,True,False,False,True
ZINC95934061,CC(C)(CC(=O)[O-])SSCCC(=O)[O-],1,0,True,True,False,True,False,False,True
ZINC95524771,CCCOCCc1[nH]c2c([nH+]1)C(=O)NCC(C)(C)C2,2,0,True,True,False,True,False,False,True
ZINC73369456,CCOCCSC(=[NH2+])N1CCOCC1,2,0,True,True,False,True,False,False,True
ZINC89117884,CCCCC[N@@H+](CC1(CO)COC1)[C@@H](C)CCC,1,0,True,True,False,True,False,False,True
ZINC93498004,C=CCCCCC[N@@H+](C)Cc1ccn(C)c1,3,0,True,True,False,True,False,False,True
ZINC43763175,C=C[C@@H](C)[C@H](OCOCCOC)[C@H]1O[C@H]1CO,3,0,True,True,False,True,False,False,True
ZINC06908262,C#CCN/C=C1/C(=O)NC(=S)N(CCOC)C1=O,1,0,True,True,False,True,False,False,True
ZINC19365108,CC[C@H](C)[NH2+]CCNCC[NH2+][C@@H](C)CC,4,0,True,True,False,True,False,False,True
ZINC05149879,CC1CCN(c2nc(NCCC[NH+](C)C)nc(N)c2[N+](=O)[O-])CC1,1,0,True,True,False,True,False,False,True
ZINC86029327,C#CCCCC1=NCCO1,1,0,True,True,False,True,False,False,True
ZINC95699096,O=CCCC#CC1CC1,1,0,True,True,False,True,False,False,True
ZINC68586349,CC(C)OC(=O)NCCOC(=O)NCCCl,1,0,True,True,False,True,False,False,True
ZINC04731141,C=C1C(=O)O[C@@H]2CC(C)=C(CCCOC(C)=O)[C@@H](C)[C@@H](O)[C@@H]12,1,0,True,True,False,True,False,False,True
ZINC77316454,CC(C)OCCOC[C@@H](O)C[N@H+](C)Cc1nc([O-])c2sccc2n1,2,0,True,True,False,True,False,False,True
ZINC33381567,C/C(N)=[NH+]\CCCn1ccnc1,1,0,True,True,False,True,False,False,True
ZINC89945408,C#CCN1CC[NH+](CCCCC(F)(F)F)CC1,1,0,True,True,False,True,False,False,True
ZINC39287510,O=C1C(CNCCN2CCOCC2)=CC2=CC=C[C@H]3CCN1[C@H]23,1,0,True,True,False,True,False,False,True
ZINC83330893,CCCC/C=C/[C@]1(C(N)=O)C(CC)=C([N+](=O)[O-])C=N/C1=N\O,1,0,True,True,False,True,False,False,True
ZINC01712614,CCSCCCl,1,0,True,True,False,True,False,False,True
ZINC13306551,C[C@@H](CSSC[C@@H](C)[N+](C)(C)C)[N+](C)(C)C,1,0,True,True,False,True,False,False,True
ZINC48950257,C=CCSCC(=O)NNC(=O)NC,1,0,True,True,False,True,False,False,True
ZINC61717526,O=C1C(=O)[C@@H](NCC[NH2+]CCO)/C1=N\Cc1ccncc1,3,0,True,True,False,True,False,False,True
ZINC96006933,C[C@@H]1CCCC[C@H]1OCC[NH2+]Cc1c(C(F)(F)F)nn(C)c1Cl,2,0,True,True,False,True,False,False,True
ZINC35900202,CC(C)[C@H](NC=O)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,2,0,True,True,False,True,False,False,True
ZINC77808029,CSC[C@H](CCO)NC(=O)NCCCc1nc2c(s1)CCCC2,1,0,True,True,False,True,False,False,True
ZINC88492434,O=C(NC[C@H]1CCN(CC(F)(F)F)C1)N(CCCCO)C1CC1,1,0,True,True,False,True,False,False,True
ZINC01608677,CCCSS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N,1,0,True,True,False,True,False,False,True
ZINC72226130,C#CCNC[C@@H]1C[C@@H]1C,1,0,True,True,False,True,False,False,True
ZINC90096743,C=CCCO[C@@H](C)c1nc(-c2ccc(C#N)cn2)no1,1,0,True,True,False,True,False,False,True
ZINC36392745,C[C@@H]1CN(S(=O)(=O)NCCSC(F)(F)F)C[C@@H](C)O1,1,0,True,True,False,True,False,False,True
ZINC52762547,CC(C)CCOCC[N@H+]1CCC[C@@H]1CCCO,2,0,True,True,False,True,False,False,True
ZINC04946737,C=CCO/N=C(\CCC)[C@@H]1C(=[NH2+])CC(C)(C)[C@H](C(=O)OC)C1=O,1,0,True,True,False,True,False,False,True
ZINC75280147,CCCCS/C=C1/CCCC(C)(C)[C@]1(O)CSc1[nH+]ccn1C,2,0,True,True,False,True,False,False,True
ZINC01852697,CC#C[C@@](O)(CCCCC)C(=O)O[C@@H]1[C@H]2CC[N@H+](CC2)[C@H]1C,1,0,True,True,False,True,False,False,True
ZINC14040348,CCCCCC(=O)NC(=S)Nc1sc(C)c(C)c1C(N)=O,1,0,True,True,False,True,False,False,True
ZINC85903602,CCS(=O)(=O)CCC[NH2+][C@](C)(CCO)COC,1,0,True,True,False,True,False,False,True
ZINC93339550,COCCO[C@H]1CC[N@H+](Cc2ccc([C@H]3C[C@H]3C)o2)CC1,1,0,True,True,False,True,False,False,True
ZINC55282514,CCn1c(C)nnc1SCCNC(=O)[C@@H]1CCC[N@H+](CC(N)=O)C1,1,0,True,True,False,True,False,False,True
ZINC79311274,N#Cc1cccnc1NCCCSc1nccs1,2,0,True,True,False,True,False,False,True
ZINC65371888,Cc1ccc(-c2nnc(C[NH2+]CCSc3nnnn3C)o2)n1C,2,0,True,True,False,True,False,False,True
ZINC05977957,CCCCC#C[C@@]1(OCC)C[C@H]2CC[C@]1(C)C2(C)C,1,0,True,True,False,True,False,False,True
ZINC88224148,CN(CCOCC1CC1)C(=O)[C@H]1CC[C@@H](C(N)=O)CC1,1,0,True,True,False,True,False,False,True
ZINC76222205,COCCOc1ncccc1/N=C(\[O-])c1cccc[n+]1[O-],1,0,True,True,False,True,False,False,True
ZINC13816068,[NH2+]=C(NCCCc1c[nH]c[nH+]1)NCCNc1cccc[nH+]1,2,0,True,True,False,True,False,False,True
ZINC33397656,NC(=[NH2+])NCCC[C@@H]([NH3+])/C(O)=N/O,1,0,True,True,False,True,False,False,True
ZINC20037738,COC(=O)CNCC#N,1,0,True,True,False,True,False,False,True
ZINC02033583,N[P@@](=O)(OCCCO)N(CCCl)CCCl,1,0,True,True,False,True,False,False,True
ZINC08682769,CCCC/[NH+]=C(\S)NC1CCCC1,1,0,True,True,False,True,False,False,True
ZINC87489325,C#Cc1sccc1CCCCCC,2,0,True,True,False,True,False,False,True
ZINC69928353,C=CCCOCC(=O)N1CCN(C[C@H](O)C(C)(C)C)CC1,2,0,True,True,False,True,False,False,True
ZINC06261673,C#CCOCNC(=S)N1CC[NH2+]CC1,2,0,True,True,False,True,False,False,True
ZINC85903632,C=C[C@@H](O)C#CC#CC[C@H](O)[C@@H](Cl)CCCCCCC,3,0,True,True,False,True,False,False,True
ZINC68896802,C[C@H](CNS(=O)(=O)CCCCC#N)C[NH+]1CCCCC1,2,0,True,True,False,True,False,False,True
ZINC02577179,COCCC[n+]1c(N)c(C#N)cc2c(=O)n3ccccc3nc21,1,0,True,True,False,True,False,False,True
ZINC72320052,O=C([O-])CCC#CC#CCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2,0,True,True,False,True,False,False,True
ZINC91943187,CCCSCC(=O)N1C[C@H]2CC[C@@H]1CN(Cc1[nH]c[nH+]c1C)C2,1,0,True,True,False,True,False,False,True
ZINC91366496,CCCCOc1ccc(-c2ccc(N)nn2)cn1,1,0,True,True,False,True,False,False,True
ZINC20312912,CCn1cc(CNCCC[NH3+])cn1,2,0,True,True,False,True,False,False,True
ZINC04536196,OCC[NH+](CCO)CCCC[NH+](CCO)CCO,1,0,True,True,False,True,False,False,True
ZINC01579754,O=[N+]([O-])c1cccn2nc(COCCO)nc12,1,0,True,True,False,True,False,False,True
ZINC72307469,Cc1nc(CCCNS(=O)(=O)c2ccc(Br)s2)n[nH]1,1,0,True,True,False,True,False,False,True
