mol_id,smiles,piperdine,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC95365087,Cc1ccc(NC(=O)[C@H]2CC[N@H+]([C@H]3CS(=O)(=O)C[C@@H]3O)CC2)nc1,1,0,True,True,False,True,False,False,True
ZINC93142515,Cn1ccc(C[N@H+]2CC[C@H](CC(=O)N3CC[NH+](C)CC3)CC2)c1,1,0,True,True,False,True,False,False,True
ZINC89425412,O=c1oc2cccnc2n1CCN1CCC[C@H]([NH+]2CCCC2)C1,1,0,True,True,False,True,False,False,True
ZINC77303701,COC(=O)c1n[nH]cc1CN1CCC[C@@H](C(=O)c2nccn2C)C1,1,0,True,True,False,True,False,False,True
ZINC67714287,Cc1ccsc1-c1nc(CN2CC(N3CCCC[C@@H]3C)C2)c(C)o1,1,0,True,True,False,True,False,False,True
ZINC79192501,NC(=O)[C@H]1CCCC[N@@H+]1CCC(=O)N1CCc2sccc2C1,1,0,True,True,False,True,False,False,True
ZINC28705248,C[C@H]1CCC[N@@H+](Cn2nc(NC3CCCCC3)sc2=S)C1,1,0,True,True,False,True,False,False,True
ZINC92660120,CCCCn1nc(C)c(C[N@@H+]2CCC[C@H](CCC(N)=O)C2)c1Cl,1,0,True,True,False,True,False,False,True
ZINC90409232,CCc1nc(C[N@H+]2CC[C@H](CN[C@@H](C)c3cnc(C)s3)CC2)cs1,1,0,True,True,False,True,False,False,True
ZINC78639427,C[C@H]1CCCC[N@@H+]1C/C(N)=N/OCc1coc(-c2cccs2)n1,1,0,True,True,False,True,False,False,True
ZINC36024426,CCCNC(=S)N1CCC2(CC1)[NH2+][C@@H](C)C(=O)N2Cc1ccco1,1,0,True,True,False,True,False,False,True
ZINC67982726,CCc1cn[nH]c1[C@@H]1CCCN(c2cc(COC)ncn2)C1,1,0,True,True,False,True,False,False,True
ZINC96073122,CNC(=O)CO[C@@H]1CO[C@]2(CC[N@@H+](Cc3cc(C)nn3C)CC2)C1,1,0,True,True,False,True,False,False,True
ZINC77442513,CSCc1nn(C[N@H+]2CC[C@H](C[NH+]3CCOCC3)CC2)c(=S)o1,1,0,True,True,False,True,False,False,True
ZINC32445534,NC1(C[NH+]2CCCCC2)CC1,1,0,True,True,False,True,False,False,True
ZINC44967042,C[C@H](C(=O)Nc1ccc(N2CCCCC2)nc1)n1ccnc1,1,0,True,True,False,True,False,False,True
ZINC72379144,CCc1nccn1-c1cccc([C@H]2CCC[N@@H+](C3CCCCC3)C2)n1,1,0,True,True,False,True,False,False,True
ZINC83428457,CCCC[C@@]1(C(N)=O)CCCC[N@@H+]1C,1,0,True,True,False,True,False,False,True
ZINC95829278,NC[C@H]1CCC[C@H](CO)[NH2+]1,1,0,True,True,False,True,False,False,True
ZINC97161836,C[C@H](C#N)N1CCC([C@](C)(O)C(F)(F)F)CC1,1,0,True,True,False,True,False,False,True
ZINC97162972,Nc1nc(N[C@@H]2CCCN(CCO)C2=O)ncc1[N+](=O)[O-],1,0,True,True,False,True,False,False,True
ZINC97595999,C[C@H](O)C1CCN(CN2C(=O)N[C@]3(CC[C@@H](C)CC3)C2=O)CC1,1,0,True,True,False,True,False,False,True
ZINC72231580,CC#C[C@H]1CCCC[N@@H+]1C,1,0,True,True,False,True,False,False,True
ZINC92810846,C[C@@H]1CCc2nc(CN3CCC(c4cc[nH]n4)CC3)sc2C1,1,0,True,True,False,True,False,False,True
ZINC96268245,CC(=O)N1CCC2(CC1)CN(C(=O)c1ccnnc1)CCO2,1,0,True,True,False,True,False,False,True
ZINC19440140,C[C@H]1CC[C@H](OC2CC[NH2+]CC2)CC1,1,0,True,True,False,True,False,False,True
ZINC65168278,Cc1c(C2CCN(C(=O)NC[C@@H]3CCCO3)CC2)[nH+]oc1N,1,0,True,True,False,True,False,False,True
ZINC77277397,NS(=O)(=O)NC[C@H]1CCC[N@@H+](CCOC2CCCCCC2)C1,1,0,True,True,False,True,False,False,True
ZINC85408778,CO[C@H]1CCCC[C@H]1NC(=O)N(C)[C@H]1CC[N@H+](C)C[C@@H]1C,1,0,True,True,False,True,False,False,True
ZINC91943187,CCCSCC(=O)N1C[C@H]2CC[C@@H]1CN(Cc1[nH]c[nH+]c1C)C2,1,0,True,True,False,True,False,False,True
ZINC96400657,Cc1nn(C)c(C)c1/C=C\C(=O)N1CCC2(CC1)OCCO2,1,0,True,True,False,True,False,False,True
ZINC91943212,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC(c2[nH+]ccn2C)CC1,1,0,True,True,False,True,False,False,True
ZINC84247942,Cc1cccn2c(C[NH2+][C@H]3CCN(C(=O)C4CC4)C[C@@H]3C)cnc12,1,0,True,True,False,True,False,False,True
ZINC71830803,Cc1nnc([O-])c(C(=O)N2CCC(C[N@@H+](C)C(C)C)CC2)c1C,1,0,True,True,False,True,False,False,True
ZINC78769178,CC(C)Cn1ncc2cc(C(=O)N3CCCC[C@@H]3C(C)C)cnc21,1,0,True,True,False,True,False,False,True
ZINC58304729,CC(C)(C)c1nc(C[N@H+]2CC[C@H](c3ccnn3CCO)CC2)no1,1,0,True,True,False,True,False,False,True
ZINC72387903,COCC1CCN(c2cc([C@@H]3CN(C)CCO3)nc(C)n2)CC1,1,0,True,True,False,True,False,False,True
ZINC56922950,C#CCOC[C@@H]1CCCN(C(=O)/C=C/c2cccs2)C1,1,0,True,True,False,True,False,False,True
ZINC52799126,Cn1ncc2c(=O)[nH]c(C[N@@H+]3CC[C@@H]4CCCC[C@@H]4C3)nc21,1,0,True,True,False,True,False,False,True
ZINC87085998,CC(C)C[C@@H](C)OCCC(=O)N(Cc1ccco1)[C@H]1CC[N@H+](C)CC1,1,0,True,True,False,True,False,False,True
ZINC57424512,CCCC(=O)N1CCCC[C@@H]1C(=O)N(CC)CC(=O)NCC,1,0,True,True,False,True,False,False,True
ZINC96110002,C[N@H+]1CC[C@]2(CC[C@H](C(=O)NCc3cccs3)O2)CC1,1,0,True,True,False,True,False,False,True
ZINC89971249,CCOCCCNC(=O)[C@H](C)[N@H+]1CC[C@](O)(C(F)(F)F)CC1,1,0,True,True,False,True,False,False,True
ZINC40266584,c1cc(-c2nn3c(C[NH+]4CCCCC4)nnc3s2)ccn1,1,0,True,True,False,True,False,False,True
ZINC89221317,O[C@]1(c2ccc3[nH]ccc3n2)CCC[NH2+]C1,1,0,True,True,False,True,False,False,True
ZINC45796076,O=C([O-])C1CCN(c2nnc(N3CCCCC3=O)s2)CC1,2,0,True,True,False,True,False,False,True
ZINC32565291,CC[N@@H+]1CCC[C@H]([N@H+]2CC[C@H](CCO)CC2)C1,2,0,True,True,False,True,False,False,True
ZINC89929884,COCC#CC[N@H+]1CC[C@H](C)C[C@H]1c1ccco1,1,0,True,True,False,True,False,False,True
ZINC72335438,CS(=O)(=O)N1CCC(n2nc(C3CC3)ccc2=O)CC1,1,0,True,True,False,True,False,False,True
ZINC30879176,C#CCNC(=O)[C@H]1O[C@H](CC[NH+]2CCCCC2)CC[C@@H]1O,1,0,True,True,False,True,False,False,True
ZINC65550381,COCCN(CC(N)=O)CC(=O)N1CCCCC1,1,0,True,True,False,True,False,False,True
ZINC58835367,COCCCNC(=S)NCC1CCN(C(=S)NCCCOC)CC1,1,0,True,True,False,True,False,False,True
ZINC05414037,CC[C@H]1CN(C(=O)c2cccnc2)CC[C@H]1CC(=O)N(C)CCC#N,1,0,True,True,False,True,False,False,True
ZINC63772349,Cc1cccn(CC2(O)CC[NH2+]CC2)c1=O,1,0,True,True,False,True,False,False,True
ZINC95368879,Cc1noc(C)c1CN1C[C@]2(CC[N@@H+]([C@H]3CCCNC3)CC2)CC1=O,2,0,True,True,False,True,False,False,True
ZINC20070794,COCCN[C@H]1C[N@H+]2CC[C@@H]1CC2,3,0,True,True,False,True,False,False,True
ZINC73655874,CCC[N@@H+]1CC[C@@H]([NH2+]C(C)(C)C)C[C@@H]1C,1,0,True,True,False,True,False,False,True
ZINC72299880,O=C(C[N@H+]1CCC[C@@H](c2noc(C3CC3)n2)C1)NC1CC1,1,0,True,True,False,True,False,False,True
ZINC39109069,C[N@H+]1C[C@]2(C)CCC[C@](C(=O)[O-])(C1)C2=O,1,0,True,True,False,True,False,False,True
ZINC90513113,COC(=O)[C@H]1CNCCC1=O,1,0,True,True,False,True,False,False,True
ZINC19422596,C[C@H]1CC[C@H](C(N)=O)C[NH2+]1,1,0,True,True,False,True,False,False,True
ZINC63974678,O=C(NC1CCN(C(=O)[C@@H]2C=CC=NC2=S)CC1)c1ccoc1,1,0,True,True,False,True,False,False,True
ZINC89992621,NS(=O)(=O)C[C@H]1CC[N@H+](Cc2nc(-c3ccoc3)no2)CC1,1,0,True,True,False,True,False,False,True
ZINC79034878,O=C([O-])[C@H]1C[NH2+]CC[C@@H]1C(F)(F)F,1,0,True,True,False,True,False,False,True
ZINC65403949,CCCCc1[nH]c(Cl)c(CN2CC[C@H](O)C[C@@H]2C(=O)OC)[nH+]1,1,0,True,True,False,True,False,False,True
ZINC56064711,C[C@H]1CCCN(S(=O)(=O)NCc2ccc(N3CCO[C@H](C)C3)[nH+]c2)C1,1,0,True,True,False,True,False,False,True
ZINC95356967,CC[N@H+]1CC[C@H](CC(=O)NCCc2nc(N)cc(=O)[nH]2)CC1,1,0,True,True,False,True,False,False,True
ZINC44099193,Cc1ccc(S(=O)(=O)N2CCC(c3nnc(-c4ccco4)o3)CC2)s1,1,0,True,True,False,True,False,False,True
ZINC41124197,CCn1nc(C)c2c1cnn2CC(=O)NCC(=O)N1CCCCC1,1,0,True,True,False,True,False,False,True
ZINC77446837,CCCCN(C)C(=O)C1CCN(CN2CCSC2=O)CC1,1,0,True,True,False,True,False,False,True
ZINC19758682,CCN(CC)S(=O)(=O)N1CCC(Cc2cc(N)nc(C)n2)CC1,1,0,True,True,False,True,False,False,True
ZINC97475416,C[C@H]1CCCC[N@@H+]1C1CN(C(=O)c2ccc(C(=O)[O-])s2)C1,1,0,True,True,False,True,False,False,True
ZINC15072563,OC[C@]1(C[C@H]2CCCCO2)CC[N@H+](C/C=C/c2ccco2)CC1,1,0,True,True,False,True,False,False,True
ZINC96164649,CC(C)c1nc(CN2CCC[C@H](O)C2)n(CC(F)(F)F)n1,1,0,True,True,False,True,False,False,True
ZINC95968620,Cc1cnc(CN[C@H]2CC[N@H+](C(C)(C)C)CC2)s1,1,0,True,True,False,True,False,False,True
ZINC95442441,CC(=O)NCc1ccc(S(=O)(=O)N2CCCC[C@@H]2[C@H](O)C(F)(F)F)s1,1,0,True,True,False,True,False,False,True
ZINC89125266,C#CCNC(=O)[C@@H](C)ON=C1CCN(C(=O)C(C)C)CC1,1,0,True,True,False,True,False,False,True
ZINC74942372,[NH2+]=C1C([C@@H]2CCCO2)=C[C@H]2CCCCN12,1,0,True,True,False,True,False,False,True
ZINC63467883,CC1=C(S(=O)(=O)N2CCC(C(=O)NC3CCCCC3)CC2)[C@H](C)N=N1,1,0,True,True,False,True,False,False,True
ZINC73685137,CCc1nc(C(C)C)nc(NC[C@H]2CCC[NH2+]C2)c1C,1,0,True,True,False,True,False,False,True
ZINC67897038,CC(=O)N1CCC([N@@H+]2C[C@@H]3OCC(=O)N[C@@H]3C2)CC1,1,0,True,True,False,True,False,False,True
ZINC32537245,Cc1nccnc1N1CCC(O)(c2cccnc2)CC1,1,0,True,True,False,True,False,False,True
ZINC04228991,NC(=O)CCN1C(=O)CC2(CCCC2)CC1=O,1,0,True,True,False,True,False,False,True
ZINC71746023,C[NH+]1CCN([C@@H]2CCN(c3nccc(C(F)(F)F)n3)C[C@H]2O)CC1,1,0,True,True,False,True,False,False,True
ZINC20388878,CN(C)/C=N\C(=O)C1CCN(c2ncccn2)CC1,1,0,True,True,False,True,False,False,True
ZINC91550603,Cc1nc(C2CC2)ncc1C(=O)N1CCC2(CC1)C[NH2+][C@@H](C(=O)[O-])C2,1,0,True,True,False,True,False,False,True
ZINC72388792,Cc1cn[nH]c1[C@@]1(C)CCCN(C(=O)c2ccn(C)n2)C1,1,0,True,True,False,True,False,False,True
ZINC12145316,Cc1sc2nc(C3CC3)n([C@H]3CC[N@H+](CC(N)=O)CC3)c(=O)c2c1C,1,0,True,True,False,True,False,False,True
ZINC89761878,Cn1cnnc1[C@@H]1CCCN(C(=O)NC[C@@H]2CCS(=O)(=O)C2)C1,1,0,True,True,False,True,False,False,True
ZINC91757600,COCC[C@]1(O)CC[N@@H+](Cc2cc(C3CC3)n[nH]2)C[C@H]1C,1,0,True,True,False,True,False,False,True
ZINC97376079,COCCC(C)(C)C(=O)N1CCC(c2ncc(C(F)(F)F)[nH]2)CC1,1,0,True,True,False,True,False,False,True
ZINC13135546,C=CC#C[C@]1(O)C[C@@H](C)[N@H+](C)C[C@@H]1C,1,0,True,True,False,True,False,False,True
ZINC92037034,COCC[C@@]1(C(=O)[O-])CCCN(C(=O)CCc2csc(N)n2)C1,1,0,True,True,False,True,False,False,True
ZINC44729940,Cc1cc([C@H](C)[NH2+]C2CCN(C(N)=O)CC2)c(C)o1,1,0,True,True,False,True,False,False,True
ZINC55133122,Cc1nnc(SCC(=O)N2CCC([C@@H](O)C(C)C)CC2)s1,1,0,True,True,False,True,False,False,True
ZINC65061715,CC(C)OCCCNC(=O)CC1CCN(S(=O)(=O)c2cccs2)CC1,1,0,True,True,False,True,False,False,True
ZINC67981797,CCOc1ccc(C[N@H+]2CCC[C@@]3(CCN(C(=O)C(C)C)C3)C2)cn1,1,0,True,True,False,True,False,False,True
ZINC39049568,C#C[C@@]1(O)CC[NH2+][C@@H](C)C1,1,0,True,True,False,True,False,False,True
ZINC62211250,CN1C(=O)CC[C@@H](N)[C@@H]1c1cccs1,1,0,True,True,False,True,False,False,True
ZINC96218256,c1cnc(N2CCOC[C@H]2c2nccc(N3CCCCC3)n2)nc1,1,0,True,True,False,True,False,False,True
ZINC96089973,C[C@@H](O)C[N@H+]1CC[C@@]2(CC1)C[C@@H]([N@H+](C)C1CC1)CO2,1,0,True,True,False,True,False,False,True
ZINC67514564,COCCN1CCC[C@@](O)(C[N@@H+](C)Cc2noc3c2CCCC3)C1=O,1,0,True,True,False,True,False,False,True
ZINC69625557,C[C@@H](c1nc(-c2cccs2)no1)[N@@H+]1CCC[C@H](Cn2cncn2)C1,1,0,True,True,False,True,False,False,True
ZINC58917058,C#CCOC(=O)C1CCN(C(=O)N(CC)CC)CC1,1,0,True,True,False,True,False,False,True
ZINC71876207,c1ccn2cc(CN3CCCC[C@@H]3Cn3cncn3)[nH+]c2c1,1,0,True,True,False,True,False,False,True
ZINC96152641,COCCC[C@H]1CCCN(c2ccc(Cl)c(C(=O)[O-])n2)C1,1,0,True,True,False,True,False,False,True
ZINC96074618,COCCN1CCOC[C@]12CC[N@@H+](Cc1c[nH]cn1)CC2,1,0,True,True,False,True,False,False,True
ZINC44949211,C[C@@H](NC(=O)NC[C@H](c1ccco1)[NH+]1CCCCC1)c1ccncc1,1,0,True,True,False,True,False,False,True
ZINC89970983,O=C(C[N@H+]1CC[C@](O)(C(F)(F)F)CC1)Nc1nnc(-c2ccco2)o1,1,0,True,True,False,True,False,False,True
ZINC89851804,O=C(c1cccc(OCC(F)F)n1)N1CCC(OCCCO)CC1,1,0,True,True,False,True,False,False,True
ZINC19586120,C[N@H+](CCO)Cc1c([C@H]2CCC[NH2+]C2)[nH]c2ncccc12,1,0,True,True,False,True,False,False,True
ZINC69738373,C=C(Cl)CN1CCCC[C@H]1[C@@H](C)O,1,0,True,True,False,True,False,False,True
ZINC78600767,Cc1cc(C(=O)C[N@H+]2CCCC[C@@H]2CO)c(C)n1[C@@H]1CCS(=O)(=O)C1,1,0,True,True,False,True,False,False,True
ZINC96209386,COCC[N@H+]1C[C@H]2[C@@H](C1)N(Cc1ccoc1)CC[C@H]2OC,1,0,True,True,False,True,False,False,True
ZINC72364112,COCCn1cnnc1[C@H]1CCCCN1c1cc(C)ncn1,1,0,True,True,False,True,False,False,True
ZINC89737827,COCCCCO/N=C(\N)CN1CCCC[C@@H]1C,1,0,True,True,False,True,False,False,True
ZINC92028474,O=C1C[C@H](C(=O)[O-])C2(CCN(c3ncnc4c3CCC4)CC2)N1,1,0,True,True,False,True,False,False,True
ZINC65149280,CCc1nnc(-c2cc(NC(=O)C3CCN(C(C)=O)CC3)c(C)s2)o1,1,0,True,True,False,True,False,False,True
ZINC77017564,O=C(CNC(=O)c1ccsc1)N[C@H]1CC[N@H+](C[C@@H]2CCOC2)CC1,1,0,True,True,False,True,False,False,True
ZINC96049345,Cn1cc(CN2CCC3(CCCN3S(C)(=O)=O)CC2)cn1,1,0,True,True,False,True,False,False,True
ZINC72382194,CN(C)S(=O)(=O)N1CCC(c2nccnc2-c2cn[nH]c2)CC1,1,0,True,True,False,True,False,False,True
ZINC50396497,C[NH2+][C@H]1CCCNC1=O,1,0,True,True,False,True,False,False,True
ZINC95401186,C[C@H]1CCC[C@H](C(=O)N(C)[C@H]2CC[N@H+](C3CCOCC3)CC2)C1,1,0,True,True,False,True,False,False,True
ZINC97942614,COCCc1noc(CO[C@H]2CCCN(C(=O)c3cc(C)n[nH]3)C2)n1,1,0,True,True,False,True,False,False,True
ZINC72334661,Cc1cc(-c2cncnc2[C@H]2CCCN(Cc3cccc[nH+]3)C2)on1,1,0,True,True,False,True,False,False,True
ZINC96066342,CN(Cc1ccccn1)C(=O)[C@@H]1CCO[C@@H]2CC[NH2+]C[C@H]21,1,0,True,True,False,True,False,False,True
ZINC54007621,CC[C@H]1CCCCN1C(=O)N[C@H](CCSC)c1nnc2ccccn12,1,0,True,True,False,True,False,False,True
ZINC91270229,CC[C@@]1(CO)CCCN(c2cccc(C#N)n2)C1,1,0,True,True,False,True,False,False,True
ZINC91303158,CCOC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]2O)N1C(=O)OC(C)(C)C,2,0,True,True,False,True,False,False,True
ZINC90701302,CCOC(=O)C(=O)N1CCCSC[C@@H]1C[NH+]1CCCCC1,1,0,True,True,False,True,False,False,True
ZINC96056231,C[NH+](C)C[C@H]1OC[C@@H]2CCN(C(=O)c3ccco3)C[C@H]12,1,0,True,True,False,True,False,False,True
ZINC12154597,CCc1c(C)nc2cc(-c3ccoc3C)nn2c1N1CCC[C@@H](O)C1,1,0,True,True,False,True,False,False,True
ZINC04334656,Nc1ncnc2c1nc(N1CCCCC1)n2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,1,0,True,True,False,True,False,False,True
ZINC58311614,C[C@@H](/C(O)=N/C(C)(C)C)N1CCC(/C(O)=N/Cc2ccco2)CC1,1,0,True,True,False,True,False,False,True
ZINC96149624,CCCc1c[nH+]cnc1N1CCC([N@@H+]2C[C@@H]3CCCN[C@@H]3C2)CC1,2,0,True,True,False,True,False,False,True
ZINC67690428,Cc1cc(C)n2ncc(C[N@H+]3CC[C@@]4(CC3)C[N@@H+](C)CCN4C)c2n1,1,0,True,True,False,True,False,False,True
ZINC10417540,CS(=O)(=O)NC1CCN(C(=O)[C@H]2CC=CCC2)CC1,1,0,True,True,False,True,False,False,True
ZINC98095584,N[C@@H]1C[NH2+]CCC1(F)F,1,0,True,True,False,True,False,False,True
ZINC92967518,c1cnn([C@@H]2CCC[N@H+](Cc3ccc(N4CCCC4)[nH+]c3)C2)c1,1,0,True,True,False,True,False,False,True
ZINC92045790,CC(C)c1cc(NCCC[N@H+]2CC[C@H](O)CC2)nc(N)[nH+]1,1,0,True,True,False,True,False,False,True
ZINC89475464,CCC[C@@H]1CN(C(=O)[C@@H]2CCCC[N@H+]2C(C)C)CCO1,1,0,True,True,False,True,False,False,True
ZINC91670376,C[NH+](C)C1CCN(CC2(CN3CCOCC3)CCCCC2)CC1,1,0,True,True,False,True,False,False,True
ZINC88639127,Cc1ccc2c(N)c(C(=O)N3CCC[C@@H](C)C3)sc2[nH+]1,1,0,True,True,False,True,False,False,True
ZINC96009970,C#CC[C@H](CC)NC(=O)N1CCC[C@@H](C2(C)OCCO2)C1,1,0,True,True,False,True,False,False,True
ZINC43735400,C[C@@H]1C(=O)C[C@@H](c2ccco2)N2C(=O)[C@H]3[C@@H](C(=O)[O-])[C@@H]4C=C[C@]3(O4)[C@@H]12,1,0,True,True,False,True,False,False,True
ZINC40448426,CC(C)(C)OC(=O)[C@H](N)C[C@H]1CCCC[NH2+]1,1,0,True,True,False,True,False,False,True
ZINC12791425,Cn1c(N2CCC(C(N)=O)CC2)c(C#N)c(=O)n(C)c1=O,1,0,True,True,False,True,False,False,True
ZINC69599196,C[C@H](CCC1CCCCC1)OC(=O)[C@H]1CCCN(C(N)=O)C1,1,0,True,True,False,True,False,False,True
ZINC95407291,Cc1cccnc1NC(=O)[C@@H]1CCC[N@H+](Cc2cscn2)C1,1,0,True,True,False,True,False,False,True
ZINC72419579,CC[C@]1(O)CCCN(c2nc(N)nc3c2CC[N@H+](CC(=O)[O-])CC3)C1,1,0,True,True,False,True,False,False,True
ZINC69870042,C[N@@H+](C[C@@H](O)CN1CCOCC1)[C@@H]1CCCN(c2cccnn2)C1,1,0,True,True,False,True,False,False,True
ZINC95381638,Cc1n[nH]c(C2CCN(S(=O)(=O)N3C[C@H](C)O[C@@H](C)C3)CC2)n1,1,0,True,True,False,True,False,False,True
ZINC71892882,C[N@H+]1CCCC[C@@H]1CN1CCN(Cc2csc([N+](=O)[O-])c2)CC1,1,0,True,True,False,True,False,False,True
ZINC96340677,Cc1noc(C)c1S(=O)(=O)N1CCC[C@H](c2nnc(C(F)(F)F)o2)C1,1,0,True,True,False,True,False,False,True
ZINC55199370,C=CCn1cc(CN(CCCOC)[C@H]2CC[N@H+](C)CC2)c(C)n1,1,0,True,True,False,True,False,False,True
ZINC73210814,CCCC[N@H+]1CC[C@H](NC(=O)N2CCOC[C@@H]2CC(C)C)CC1,1,0,True,True,False,True,False,False,True
ZINC12029120,COCc1noc(-c2ccc(N3CCCC[C@@H]3CO)[nH+]c2)n1,1,0,True,True,False,True,False,False,True
ZINC79205384,CC(C)COC1CCN(C(=O)/C=C/c2ccc([C@@H]3C[C@@H]3C)o2)CC1,1,0,True,True,False,True,False,False,True
ZINC92038214,C[C@H](CC(=O)N1CCC(CN2CCCC2=O)CC1)n1cc[nH+]c1,1,0,True,True,False,True,False,False,True
ZINC91781566,Cc1nc(C)c(C(=O)N2C[C@@H]3CC[C@H](C2)N(CC(=O)N(C)C)C3=O)s1,1,0,True,True,False,True,False,False,True
ZINC96073640,c1cncc(O[C@H]2CO[C@]3(CCC[N@H+](CC4CCC4)C3)C2)c1,1,0,True,True,False,True,False,False,True
ZINC57467091,CC[NH+](CC)CCCN[C@H](C)C(=O)N1C[C@@H](C)C[C@H](C)C1,1,0,True,True,False,True,False,False,True
ZINC92454279,Cc1cc(C[N@H+]2CC[C@H](OC(C)(C)C)CC2)c(C)o1,1,0,True,True,False,True,False,False,True
ZINC95371663,Cc1cc(C)c2c(N3CCC([C@H](O)CC(C)C)CC3)ncnc2n1,1,0,True,True,False,True,False,False,True
ZINC76264711,CCOC(=O)[C@H]1CCCN(Cn2c3c(sc2=O)C[C@@H](CC)CC3)C1,1,0,True,True,False,True,False,False,True
ZINC05753727,C[C@@H]1CCC[C@@H](C)N1/N=C/c1ccncc1,1,0,True,True,False,True,False,False,True
ZINC82500122,Cc1cc[nH+]c(N(C)[C@H]2CCC[NH2+]C2)c1,1,0,True,True,False,True,False,False,True
ZINC79014244,C#CC[N@H+]1CC[C@H](OCCC[NH+](C)C)CC1,1,0,True,True,False,True,False,False,True
ZINC58279804,CCc1ccsc1C(=O)NC1CCN(CC(F)F)CC1,1,0,True,True,False,True,False,False,True
ZINC72159425,O=c1cc(C[N@H+]2CCCC[C@@H]2c2ccccn2)nc2ccc(Cl)cn12,1,0,True,True,False,True,False,False,True
ZINC05241809,COC(=O)C[C@@H]1S/C(=C/C(=O)N2CCCCC2)NC1=O,1,0,True,True,False,True,False,False,True
ZINC20451028,O=C(c1cccs1)N1CCC(n2cc(-c3cccnc3)nn2)CC1,1,0,True,True,False,True,False,False,True
ZINC91952291,Cc1cc(C(F)(F)F)nc(CNC(=O)CN2CCC(C(N)=O)CC2)n1,1,0,True,True,False,True,False,False,True
ZINC91574356,Cc1ccc(CN2CCC3(CC2)c2[nH]cnc2CC[N@H+]3CC(C)C)s1,1,0,True,True,False,True,False,False,True
ZINC19524129,CCn1nc(C(C)C)cc1C(=O)NCCS(=O)(=O)N1CCCC[C@@H]1C,1,0,True,True,False,True,False,False,True
ZINC83255135,CCOC(=O)[C@@H](C)C[N@H+]1[C@H]2CC[C@@H]1C[C@H](O)C2,1,0,True,True,False,True,False,False,True
ZINC89497085,Cc1nc([C@@H]2CCCN(C(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)C2)n[nH]1,1,0,True,True,False,True,False,False,True
ZINC85357609,Cn1c(C2CCN(C(=O)Nc3cccnc3Cl)CC2)n[nH]c1=S,1,0,True,True,False,True,False,False,True
ZINC20612737,CC(C)(C)C(=O)N1CCC(C(=O)N[C@@H]2CCSC2=O)CC1,1,0,True,True,False,True,False,False,True
ZINC44458290,O=C(NCCC1=CCCCC1)[C@@H]1CCCN(C(=O)NC2CC2)C1,1,0,True,True,False,True,False,False,True
ZINC96042825,Cc1nnc(N2CC[C@H]3C[C@H](C(=O)Nc4cnccn4)O[C@@H]3C2)s1,1,0,True,True,False,True,False,False,True
ZINC92731603,CCC[C@@H](C)NC(=O)[C@@H]1CCCN(Cc2cc(C#N)cs2)C1,1,0,True,True,False,True,False,False,True
ZINC96089489,COCCN1C(=O)CC[C@]12CCC[N@@H+](CCC(F)(F)F)C2,1,0,True,True,False,True,False,False,True
ZINC92810939,COC(=O)c1cc(C[N@H+]2CC[C@H](c3ccn[nH]3)CC2)c[nH]1,1,0,True,True,False,True,False,False,True
ZINC96875479,CCCc1ccc(CO)c(C2CCN(C(=O)OC(C)(C)C)CC2)n1,1,0,True,True,False,True,False,False,True
ZINC72377368,CN1CCCC[C@@H]1c1ccnc(Nc2ccccn2)n1,1,0,True,True,False,True,False,False,True
ZINC67833680,Cc1ccsc1C[N@H+]1CC[C@@](C)(O)[C@@H](CC(C)C)C1,1,0,True,True,False,True,False,False,True
ZINC72454058,COCCNc1ncnc2c1CC[N@H+](C[C@H]1CCC[NH2+]C1)CC2,1,0,True,True,False,True,False,False,True
ZINC67895141,OCC#Cc1ccc(C[N@H+]2CCC3(CC[NH2+]CC3)C2)s1,1,0,True,True,False,True,False,False,True
ZINC72272538,N/C(=[NH+]/[C@H]1CCN(CC(F)(F)F)C1)N1CCCCC1,1,0,True,True,False,True,False,False,True
ZINC35075003,C#CC1(OC[C@@H](O)C[N@@H+]2CCC[C@H](C)C2)CCCCC1,1,0,True,True,False,True,False,False,True
ZINC77860251,O=C([C@@H]1CCCN1C(=O)c1cc2cccn2cn1)N1CCCCC1,1,0,True,True,False,True,False,False,True
ZINC89104038,CS(=O)(=O)NCC[C@H]1CCCC[N@@H+]1CC1(CO)COC1,1,0,True,True,False,True,False,False,True
ZINC42771662,C#CCOCC[C@H]1CCC[NH2+]C1,1,0,True,True,False,True,False,False,True
ZINC08326979,CC[C@H](CO)[NH2+][C@H]1CC[N@H+](C)CC1,1,0,True,True,False,True,False,False,True
ZINC91625999,CS(=O)(=O)N1CCc2[nH]cnc2C12CCN(C(=O)[C@H]1CC[NH2+]C1)CC2,1,0,True,True,False,True,False,False,True
ZINC78900863,NS(=O)(=O)CCC[N@H+]1CCC[C@@H](c2cc(C(F)(F)F)n[nH]2)C1,1,0,True,True,False,True,False,False,True
ZINC01852697,CC#C[C@@](O)(CCCCC)C(=O)O[C@@H]1[C@H]2CC[N@H+](CC2)[C@H]1C,3,0,True,True,False,True,False,False,True
